,BikeID,DockID,Timestamp
888,1919,26.0,1603903349.0
889,1255,109.0,1603874416.0
890,51,554.0,1603829134.0
891,1877,266.0,1603897433.0
892,217,15.0,1603844527.0
893,1773,442.0,1601818795.0
894,183,332.0,1601798580.0
895,1682,65.0,1603464770.0
896,32,368.0,1603467889.0
897,2262,592.0,1603471621.0
898,588,681.0,1603403744.0
899,465,24.0,1603400903.0
900,2478,15.0,1603744920.0
901,469,83.0,1603783238.0
902,1751,219.0,1602938131.0
903,1646,59.0,1602941623.0
904,2435,158.0,1602956219.0
905,116,644.0,1602925037.0
906,2564,237.0,1602936590.0
907,1514,84.0,1603822249.0
908,817,116.0,1603807612.0
909,2143,128.0,1603818421.0
910,2303,179.0,1602605764.0
911,2472,246.0,1602572293.0
912,668,128.0,1602607183.0
913,2248,149.0,1602581166.0
914,1154,76.0,1602180076.0
915,1001,129.0,1602150282.0
916,573,79.0,1601734390.0
917,2917,83.0,1601666147.0
918,2786,517.0,1601731611.0
919,1774,139.0,1601743467.0
920,1499,352.0,1603729153.0
921,1571,390.0,1603404930.0
922,2498,638.0,1602537539.0
923,2776,113.0,1603187033.0
924,2756,20.0,1603189710.0
925,366,107.0,1603214107.0
926,222,527.0,1603177276.0
927,2409,527.0,1601968027.0
928,1660,186.0,1602406568.0
929,741,267.0,1602420669.0
930,1680,120.0,1602366743.0
931,2891,126.0,1603495517.0
932,2919,99.0,1603534544.0
933,1765,517.0,1603558455.0
934,757,516.0,1603554265.0
935,391,87.0,1603136694.0
936,1827,426.0,1603200786.0
937,473,442.0,1601795046.0
938,501,575.0,1601794020.0
939,1339,505.0,1601808532.0
940,1473,347.0,1601830255.0
941,2720,216.0,1601799049.0
942,1610,200.0,1601796911.0
943,2560,582.0,1601816563.0
944,2218,348.0,1603270778.0
945,764,372.0,1603299508.0
946,670,185.0,1603304605.0
947,2492,268.0,1603274335.0
948,112,123.0,1602336102.0
949,1009,358.0,1602337726.0
950,546,348.0,1602321260.0
951,1098,108.0,1602348334.0
952,2795,320.0,1602270780.0
953,1576,127.0,1602349100.0
954,1340,193.0,1603870314.0
955,14,604.0,1603886129.0
956,918,183.0,1602935442.0
957,729,311.0,1602888313.0
958,1657,533.0,1602937667.0
959,1766,311.0,1603286934.0
960,1358,433.0,1603255982.0
961,2404,682.0,1603297130.0
962,3,77.0,1603836285.0
963,626,230.0,1603908734.0
964,1915,18.0,1603907943.0
965,838,163.0,1602323084.0
966,584,239.0,1601807076.0
967,3035,390.0,1601833355.0
968,1010,183.0,1601757269.0
969,584,130.0,1601752734.0
970,1433,14.0,1601752013.0
971,2906,19.0,1602919014.0
972,282,437.0,1602940998.0
973,1496,332.0,1602949174.0
974,997,516.0,1602930048.0
975,1288,189.0,1603493857.0
976,2381,298.0,1603549648.0
977,648,14.0,1603533852.0
978,2289,17.0,1603544952.0
979,2660,412.0,1603560460.0
980,1952,22.0,1603562676.0
981,2029,83.0,1603109788.0
982,1636,20.0,1603091776.0
983,1491,311.0,1603124642.0
984,1635,428.0,1603128878.0
985,1556,367.0,1603117663.0
986,1676,14.0,1603057019.0
987,2526,59.0,1601990851.0
988,2749,669.0,1601998854.0
989,2155,14.0,1601840512.0
990,1554,433.0,1601889371.0
991,1514,60.0,1601843901.0
992,2211,105.0,1602685238.0
993,3033,110.0,1602683972.0
994,2795,517.0,1602522267.0
995,879,355.0,1603030450.0
996,279,146.0,1603820538.0
997,1947,189.0,1603825968.0
998,1145,398.0,1602628648.0
999,95,84.0,1602773522.0
