,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week
279859,6,34,2,79,2012,1,2,1,1,0
279861,6,18,1,79,2012,0,0,0,1,0
279870,6,13,1,79,2012,1,0,0,1,0
279880,7,34,8,79,2012,2,5,3,5,1
279904,7,4,3,79,2012,2,2,2,0,1
279906,7,13,3,79,2012,1,0,2,4,0
279910,7,18,3,79,2012,1,1,1,2,1
279922,8,34,8,79,2012,8,5,4,3,4
279939,8,4,6,79,2012,3,4,2,5,3
279943,8,13,3,79,2012,3,2,6,2,0
279950,8,18,1,79,2012,3,5,0,0,1
279973,9,4,4,79,2012,6,4,1,3,2
279977,9,18,2,79,2012,1,2,1,1,1
279982,9,13,1,79,2012,3,0,1,2,0
279986,9,34,2,79,2012,8,6,3,1,2
280004,10,34,1,79,2012,2,3,1,2,2
280017,10,4,1,79,2012,4,1,2,4,1
280018,10,13,2,79,2012,1,1,1,0,0
280027,11,4,6,79,2012,1,3,4,0,0
280050,11,34,1,79,2012,1,3,0,1,2
280054,11,13,1,79,2012,2,0,2,0,3
280074,12,34,4,79,2012,1,3,0,2,5
280080,12,4,3,79,2012,6,1,1,2,0
280082,12,13,2,79,2012,1,3,0,1,1
280090,12,18,1,79,2012,0,1,1,2,1
280094,13,4,2,79,2012,3,4,1,5,3
280115,13,13,5,79,2012,2,1,1,0,3
280129,13,18,2,79,2012,1,1,1,1,3
280130,13,34,2,79,2012,4,5,1,0,3
280146,14,4,5,79,2012,2,5,1,2,2
280161,14,13,4,79,2012,5,3,0,2,3
280162,14,34,2,79,2012,2,2,1,6,5
280164,14,18,1,79,2012,2,2,0,0,1
280193,15,18,3,79,2012,1,2,0,0,1
280198,15,13,2,79,2012,4,4,3,0,5
280199,15,4,2,79,2012,5,1,0,5,1
280201,15,34,5,79,2012,2,3,1,1,3
280216,16,13,6,79,2012,2,7,0,2,1
280226,16,34,5,79,2012,5,6,1,3,5
280234,16,4,6,79,2012,2,2,2,3,0
280240,16,18,8,79,2012,3,2,1,4,4
280269,17,4,8,79,2012,6,6,4,5,3
280273,17,13,6,79,2012,6,2,1,11,1
280280,17,34,7,79,2012,5,8,4,7,2
280285,17,18,3,79,2012,8,5,0,3,2
280309,18,4,7,79,2012,8,11,1,4,2
280312,18,13,9,79,2012,6,4,2,2,1
280317,18,34,12,79,2012,7,15,6,10,0
280324,18,18,3,79,2012,3,3,6,4,1
280334,19,4,4,79,2012,7,4,4,3,3
280349,19,18,3,79,2012,3,2,0,2,2
280358,19,34,6,79,2012,12,6,2,5,4
280363,19,13,3,79,2012,9,4,5,2,1
280373,20,4,5,79,2012,4,2,1,4,2
280374,20,13,3,79,2012,3,2,1,2,3
280385,20,18,2,79,2012,3,0,2,3,0
280395,20,34,3,79,2012,6,5,2,2,0
280431,21,34,3,79,2012,3,2,2,2,0
280434,21,18,1,79,2012,2,0,1,2,1
280435,21,13,3,79,2012,3,3,0,0,0
280462,22,34,2,79,2012,3,3,0,0,1
280468,22,13,1,79,2012,3,1,1,0,0
280471,22,4,1,79,2012,0,2,1,2,0
280473,22,18,1,79,2012,1,0,0,0,0
280492,23,4,1,79,2012,1,0,0,1,0
280517,0,18,1,80,2012,0,1,0,0,0
280519,1,34,2,80,2012,0,0,1,0,1
280581,6,4,1,80,2012,0,0,0,1,1
280587,6,13,1,80,2012,0,0,0,3,0
280607,7,34,2,80,2012,0,3,6,1,4
280626,7,13,1,80,2012,1,2,3,3,3
280641,8,4,5,80,2012,0,3,6,10,5
280655,8,34,7,80,2012,2,8,8,5,4
280659,8,13,4,80,2012,1,5,3,3,5
280660,8,18,2,80,2012,0,2,4,2,2
280675,9,13,4,80,2012,4,0,3,1,2
280687,9,34,3,80,2012,7,3,2,3,3
280696,9,4,2,80,2012,5,2,2,4,4
280700,9,18,1,80,2012,2,2,1,3,1
280709,10,4,2,80,2012,2,2,2,1,2
280727,10,34,3,80,2012,3,3,3,2,2
280742,11,34,5,80,2012,3,2,4,1,2
280744,11,4,3,80,2012,2,0,1,2,1
280757,11,13,1,80,2012,0,2,0,2,1
280765,11,18,1,80,2012,0,0,1,1,0
280784,12,13,5,80,2012,1,4,1,4,1
280785,12,34,4,80,2012,5,1,3,4,2
280803,12,18,2,80,2012,1,0,3,1,1
280805,12,4,2,80,2012,3,0,0,0,4
280813,13,13,1,80,2012,5,4,1,0,2
280833,13,4,7,80,2012,2,3,2,2,4
280838,13,34,8,80,2012,4,5,3,2,4
280842,13,18,1,80,2012,2,1,0,3,0
280859,14,13,6,80,2012,1,3,3,0,1
280864,14,4,5,80,2012,7,0,1,3,3
280867,14,34,3,80,2012,8,1,0,1,5
280872,14,18,1,80,2012,1,1,0,0,0
280882,15,34,4,80,2012,3,5,3,2,2
280894,15,4,5,80,2012,5,3,1,4,1
280907,15,13,3,80,2012,6,1,1,0,3
280908,15,18,3,80,2012,1,1,1,0,0
280931,16,4,4,80,2012,5,1,2,3,1
280937,16,13,8,80,2012,3,5,4,1,1
280952,16,34,2,80,2012,4,3,1,1,4
280953,16,18,1,80,2012,3,3,1,3,1
280983,17,34,7,80,2012,2,8,4,7,5
280986,17,4,5,80,2012,4,7,3,9,3
280991,17,13,7,80,2012,8,5,3,4,4
280992,17,18,2,80,2012,1,2,3,3,2
280999,18,18,8,80,2012,2,5,3,3,1
281004,18,4,10,80,2012,5,11,6,5,8
281025,18,13,4,80,2012,7,2,7,2,2
281026,18,34,9,80,2012,7,6,2,6,4
281047,19,34,12,80,2012,9,8,1,3,1
281061,19,13,6,80,2012,4,6,1,2,4
281066,19,4,3,80,2012,10,5,3,3,5
281067,19,18,3,80,2012,8,2,1,5,1
281080,20,34,5,80,2012,12,6,2,2,3
281101,20,13,4,80,2012,6,2,1,2,1
281103,20,4,4,80,2012,3,4,6,2,3
281109,20,18,4,80,2012,3,3,1,2,0
281133,21,34,6,80,2012,5,1,1,2,2
281144,21,4,2,80,2012,4,3,2,0,1
281145,21,18,2,80,2012,4,0,0,2,0
281160,22,4,3,80,2012,2,2,0,1,0
281169,22,34,1,80,2012,6,2,0,2,2
281182,22,18,2,80,2012,2,0,1,0,1
281213,23,34,2,80,2012,1,1,2,0,0
281257,2,13,1,81,2012,0,0,0,0,0
281271,5,34,1,81,2012,0,0,0,0,1
281285,5,13,1,81,2012,0,0,0,0,0
281302,6,13,1,81,2012,1,3,2,0,1
281310,6,34,3,81,2012,1,2,0,2,2
281317,6,4,1,81,2012,0,1,0,0,1
281319,6,18,1,81,2012,0,1,1,1,0
281350,7,4,1,81,2012,1,6,4,2,5
281355,7,18,1,81,2012,1,2,4,4,2
281359,7,34,2,81,2012,3,4,8,4,3
281389,8,34,7,81,2012,2,4,6,1,6
281392,8,4,3,81,2012,1,9,8,0,6
281393,8,13,5,81,2012,0,8,6,2,6
281423,9,18,2,81,2012,0,4,2,0,3
281427,9,34,3,81,2012,7,6,0,2,4
281434,9,13,3,81,2012,5,3,2,0,3
281435,9,4,2,81,2012,3,3,3,0,0
281440,10,4,2,81,2012,2,1,1,0,0
281466,10,34,1,81,2012,3,2,1,0,1
281470,10,18,2,81,2012,2,0,2,0,3
281472,10,13,1,81,2012,3,3,3,0,4
281502,11,18,1,81,2012,2,0,0,0,1
281503,11,4,3,81,2012,2,4,1,0,1
281520,12,13,3,81,2012,0,6,1,0,2
281544,12,4,1,81,2012,3,2,2,0,3
281552,13,4,3,81,2012,1,3,2,1,3
281561,13,13,8,81,2012,3,8,2,2,3
281569,13,34,7,81,2012,0,2,3,1,1
281580,13,18,1,81,2012,0,1,0,0,0
281611,14,34,2,81,2012,7,3,0,0,3
281615,14,13,1,81,2012,8,1,0,0,2
281620,14,4,3,81,2012,3,2,3,1,1
281623,15,4,5,81,2012,3,2,1,2,2
281652,15,34,2,81,2012,2,8,4,0,2
281653,15,13,2,81,2012,1,1,2,1,3
281654,15,18,1,81,2012,0,1,1,0,2
281671,16,4,4,81,2012,5,1,2,0,1
281679,16,18,3,81,2012,1,0,2,1,2
281682,16,34,6,81,2012,2,3,4,3,3
281692,16,13,2,81,2012,2,7,0,1,1
281717,17,4,7,81,2012,4,8,2,2,3
281723,17,34,12,81,2012,6,12,9,5,7
281730,17,13,6,81,2012,2,8,3,4,6
281731,17,18,2,81,2012,3,4,2,1,3
281736,18,34,13,81,2012,12,11,6,1,6
281737,18,13,7,81,2012,6,8,3,3,4
281753,18,4,9,81,2012,7,9,7,1,3
281765,18,18,7,81,2012,2,6,0,1,3
281772,19,34,10,81,2012,13,5,2,2,3
281797,19,4,6,81,2012,9,3,4,0,4
281800,19,13,2,81,2012,7,8,5,0,3
281810,19,18,4,81,2012,7,2,2,0,3
281815,20,13,4,81,2012,2,2,1,0,0
281830,20,18,2,81,2012,4,1,3,1,0
281840,20,4,3,81,2012,6,8,2,0,3
281842,20,34,2,81,2012,10,5,4,1,3
281858,21,13,1,81,2012,4,6,0,0,2
281877,21,34,2,81,2012,2,2,1,0,3
281879,21,18,1,81,2012,2,2,1,0,0
281881,21,4,2,81,2012,3,2,1,0,0
281889,22,4,4,81,2012,2,0,1,0,0
281895,22,34,4,81,2012,2,1,1,0,2
281915,22,13,1,81,2012,1,2,2,0,1
281920,22,18,1,81,2012,1,1,1,1,1
281932,23,4,2,81,2012,4,1,0,1,0
281936,23,34,2,81,2012,4,2,0,0,0
281951,23,13,1,81,2012,1,0,0,0,0
281970,0,13,1,82,2012,1,1,0,0,0
281987,1,34,1,82,2012,0,0,1,1,0
281988,1,4,2,82,2012,0,2,1,0,0
282031,6,34,2,82,2012,0,0,2,2,0
282043,6,13,2,82,2012,0,1,0,1,1
282052,6,18,3,82,2012,0,1,0,0,0
282062,6,4,1,82,2012,0,4,1,0,1
282073,7,18,6,82,2012,3,1,1,1,1
282087,7,34,4,82,2012,2,4,6,4,3
282097,7,4,3,82,2012,1,4,4,4,4
282123,8,34,4,82,2012,4,7,6,9,10
282128,8,4,10,82,2012,3,10,4,7,9
282130,8,13,5,82,2012,0,4,7,2,6
282132,8,18,7,82,2012,6,3,3,0,5
282160,9,4,5,82,2012,10,4,3,4,1
282163,9,18,2,82,2012,7,3,1,1,1
282169,9,13,3,82,2012,5,4,1,1,3
282175,9,34,1,82,2012,4,3,1,1,5
282226,11,34,3,82,2012,0,3,3,0,3
282234,11,18,1,82,2012,0,3,0,0,1
282237,11,4,2,82,2012,0,3,3,3,4
282238,11,13,2,82,2012,0,2,1,0,0
282249,12,4,5,82,2012,2,2,3,1,2
282259,12,34,5,82,2012,3,4,6,2,6
282272,12,13,2,82,2012,2,0,1,1,4
282279,12,18,2,82,2012,1,4,0,3,2
282307,13,4,3,82,2012,5,1,1,3,3
282308,13,13,3,82,2012,2,4,2,2,1
282310,13,34,6,82,2012,5,3,0,3,2
282312,13,18,1,82,2012,2,2,3,0,2
282337,14,4,4,82,2012,3,0,1,3,2
282350,14,13,3,82,2012,3,1,3,0,2
282353,14,18,2,82,2012,1,1,2,2,1
282356,14,34,2,82,2012,6,4,1,1,3
282367,15,34,4,82,2012,2,4,0,4,2
282378,15,13,2,82,2012,3,5,1,2,1
282379,15,4,3,82,2012,4,3,1,2,2
282394,15,18,1,82,2012,2,1,3,3,1
282398,16,4,4,82,2012,3,10,6,1,4
282405,16,18,2,82,2012,1,5,2,2,0
282422,16,34,8,82,2012,4,3,6,5,0
282429,16,13,9,82,2012,2,0,1,4,3
282456,17,34,10,82,2012,8,5,9,7,4
282462,17,18,4,82,2012,2,2,4,0,2
282468,17,4,7,82,2012,4,14,5,6,3
282469,17,13,5,82,2012,9,5,6,4,5
282476,18,4,12,82,2012,7,12,5,5,11
282500,18,34,6,82,2012,10,9,8,8,5
282503,18,18,8,82,2012,4,5,5,4,3
282504,18,13,3,82,2012,5,5,2,5,6
282529,19,4,3,82,2012,12,1,7,3,4
282530,19,34,7,82,2012,6,6,1,5,5
282536,19,18,4,82,2012,8,2,2,1,3
282542,19,13,10,82,2012,3,3,5,2,3
282579,20,4,6,82,2012,3,3,2,2,6
282582,20,34,3,82,2012,7,5,2,1,2
282583,20,13,3,82,2012,10,0,3,1,1
282586,20,18,1,82,2012,4,2,2,2,2
282598,21,13,4,82,2012,3,3,2,0,1
282605,21,4,5,82,2012,6,4,4,0,3
282621,21,18,2,82,2012,1,1,0,3,4
282624,21,34,1,82,2012,3,2,4,3,2
282639,22,34,6,82,2012,1,2,2,3,2
282656,22,4,3,82,2012,5,2,0,1,2
282658,22,18,1,82,2012,2,0,0,0,0
282660,22,13,1,82,2012,4,3,2,1,4
282670,23,4,2,82,2012,3,4,2,0,0
282690,23,34,1,82,2012,6,1,0,0,1
282693,23,18,1,82,2012,1,1,1,0,0
282698,0,4,1,83,2012,2,1,0,0,1
282745,1,13,1,83,2012,0,1,0,0,0
282751,2,34,1,83,2012,0,0,1,0,0
282758,2,4,2,83,2012,0,0,0,0,0
282823,6,4,1,83,2012,0,3,1,2,0
282824,6,18,3,83,2012,0,0,1,1,1
282826,6,34,1,83,2012,0,0,1,2,1
282834,7,34,6,83,2012,1,4,1,2,1
282840,7,4,3,83,2012,1,4,1,4,4
282853,7,13,8,83,2012,0,4,2,2,4
282863,7,18,1,83,2012,3,1,0,2,1
282875,8,13,13,83,2012,8,1,6,5,2
282884,8,4,10,83,2012,3,4,2,7,4
282886,8,34,4,83,2012,6,12,5,6,4
282905,8,18,1,83,2012,1,4,1,2,2
282928,9,18,1,83,2012,1,1,0,1,1
282934,9,4,1,83,2012,10,0,2,3,5
282935,9,34,4,83,2012,4,3,5,4,1
282939,9,13,6,83,2012,13,4,0,3,0
282946,10,4,4,83,2012,1,2,0,2,1
282953,10,34,3,83,2012,4,5,1,2,1
282964,10,18,2,83,2012,1,1,0,1,1
282975,10,13,2,83,2012,6,2,3,1,3
283003,11,34,5,83,2012,3,4,3,3,4
283007,11,13,2,83,2012,2,1,3,4,1
283010,11,4,1,83,2012,4,3,2,3,2
283014,11,18,1,83,2012,2,2,2,1,2
283038,12,4,6,83,2012,1,2,3,2,2
283049,12,13,5,83,2012,2,2,2,2,1
283051,12,34,4,83,2012,5,2,5,4,1
283054,12,18,2,83,2012,1,3,0,1,6
283078,13,18,4,83,2012,2,1,0,4,0
283080,13,34,5,83,2012,4,3,0,4,4
283082,13,4,6,83,2012,6,1,2,3,2
283087,13,13,3,83,2012,5,2,1,1,2
283094,14,34,9,83,2012,5,2,1,4,1
283113,14,18,6,83,2012,4,0,0,1,0
283119,14,13,4,83,2012,3,2,2,3,1
283129,14,4,4,83,2012,6,3,3,2,2
283135,15,34,4,83,2012,9,0,7,1,2
283145,15,18,3,83,2012,6,1,2,0,0
283161,15,4,5,83,2012,4,1,2,0,1
283163,15,13,4,83,2012,4,2,0,0,0
283187,16,34,6,83,2012,4,1,2,0,3
283190,16,18,7,83,2012,3,0,1,1,0
283196,16,13,7,83,2012,4,2,1,0,1
283205,16,4,3,83,2012,5,0,6,0,0
283229,17,13,6,83,2012,7,1,3,2,2
283240,17,4,11,83,2012,3,4,5,1,2
283242,17,34,12,83,2012,6,1,7,0,4
283245,17,18,6,83,2012,7,2,8,2,1
283251,18,4,8,83,2012,11,7,6,1,1
283267,18,18,5,83,2012,6,3,3,0,1
283275,18,34,7,83,2012,12,4,8,2,4
283278,18,13,8,83,2012,6,2,1,1,1
283293,19,34,11,83,2012,7,3,5,2,1
283320,19,13,6,83,2012,8,2,4,2,2
283322,19,4,6,83,2012,8,1,3,1,2
283324,19,18,3,83,2012,5,1,2,2,0
283333,20,4,8,83,2012,6,1,0,1,1
283342,20,18,4,83,2012,3,1,1,2,2
283353,20,34,6,83,2012,11,2,5,1,3
283362,20,13,1,83,2012,6,1,2,0,0
283376,21,4,2,83,2012,8,3,0,1,0
283386,21,18,1,83,2012,4,1,0,0,1
283397,21,34,3,83,2012,6,1,0,2,5
283398,21,13,2,83,2012,1,1,2,1,1
283405,22,18,3,83,2012,1,1,0,0,1
283433,22,34,3,83,2012,3,3,3,0,1
283435,22,4,4,83,2012,2,2,0,1,4
283464,23,34,2,83,2012,3,1,0,3,0
283468,23,4,2,83,2012,4,2,1,0,0
283472,23,13,1,83,2012,0,1,0,0,1
283494,0,13,2,84,2012,1,1,1,1,0
283497,0,4,3,84,2012,2,1,2,0,0
283504,0,34,1,84,2012,2,1,2,1,3
283537,1,4,2,84,2012,3,0,0,0,0
283538,1,34,1,84,2012,1,1,0,1,1
283553,2,4,2,84,2012,2,1,0,1,0
283554,2,34,1,84,2012,1,1,0,0,1
283630,7,34,1,84,2012,0,2,0,0,0
283637,7,4,1,84,2012,0,1,0,0,0
283642,7,18,1,84,2012,0,0,0,1,0
283654,8,34,3,84,2012,1,1,0,0,1
283655,8,13,2,84,2012,0,1,0,1,2
283658,8,4,1,84,2012,1,2,4,0,1
283669,8,18,2,84,2012,1,6,0,0,1
283682,9,34,3,84,2012,3,5,1,1,0
283696,9,13,3,84,2012,2,4,2,1,0
283700,9,4,2,84,2012,1,2,1,1,0
283711,9,18,1,84,2012,2,2,2,0,1
283737,10,13,4,84,2012,3,3,4,3,1
283738,10,34,4,84,2012,3,6,3,1,2
283741,10,4,3,84,2012,2,6,2,2,1
283743,10,18,1,84,2012,1,3,1,2,0
283755,11,34,3,84,2012,4,5,1,1,3
283757,11,18,4,84,2012,1,2,2,1,1
283786,11,13,1,84,2012,4,5,1,1,1
283801,12,34,2,84,2012,3,7,4,5,2
283805,12,18,2,84,2012,4,4,1,2,1
283816,12,13,3,84,2012,1,10,2,1,3
283822,12,4,2,84,2012,0,5,5,1,1
283843,13,34,1,84,2012,2,12,1,2,5
283854,13,18,2,84,2012,2,2,3,3,1
283858,13,13,1,84,2012,3,3,1,3,2
283871,14,18,1,84,2012,2,3,1,4,0
283881,14,4,1,84,2012,0,13,1,6,3
283888,14,34,2,84,2012,1,13,7,4,6
283897,15,13,2,84,2012,0,3,6,6,5
283907,15,4,4,84,2012,1,13,5,2,2
283919,15,18,2,84,2012,1,8,2,1,2
283931,15,34,2,84,2012,2,15,3,0,5
283954,16,4,2,84,2012,4,7,5,2,0
283956,16,34,2,84,2012,2,9,5,8,2
283960,16,13,1,84,2012,2,3,2,5,1
283966,16,18,1,84,2012,2,5,1,4,1
283988,17,4,2,84,2012,2,8,5,4,3
283993,17,13,1,84,2012,1,5,1,2,0
283995,17,34,1,84,2012,2,10,2,4,2
284023,18,4,2,84,2012,2,7,4,2,1
284031,18,18,1,84,2012,0,6,1,1,1
284051,19,34,2,84,2012,0,6,5,4,3
284053,19,18,3,84,2012,1,5,0,1,1
284088,20,34,1,84,2012,2,3,1,0,3
284104,21,18,1,84,2012,0,3,1,1,0
284114,21,4,1,84,2012,0,2,1,0,0
284133,22,34,2,84,2012,0,3,0,2,3
284135,22,4,1,84,2012,1,1,1,2,1
284144,22,18,1,84,2012,1,0,1,1,0
284169,23,34,3,84,2012,2,2,2,2,1
284174,23,4,1,84,2012,1,2,2,1,1
284196,0,34,1,85,2012,3,1,0,2,0
284199,0,4,1,85,2012,1,0,1,0,1
284236,1,18,1,85,2012,0,1,0,0,0
284239,1,4,1,85,2012,1,0,2,1,0
284248,2,13,1,85,2012,0,0,0,0,1
284274,3,18,1,85,2012,0,0,0,1,0
284275,4,34,1,85,2012,0,0,0,0,1
284299,6,13,1,85,2012,0,1,0,0,0
284321,7,4,1,85,2012,0,0,0,0,0
284336,8,13,1,85,2012,0,0,0,1,1
284353,8,34,1,85,2012,0,3,1,3,1
284361,9,34,1,85,2012,1,1,2,0,0
284376,9,13,2,85,2012,1,0,1,0,1
284384,9,4,1,85,2012,0,3,0,3,0
284408,10,13,2,85,2012,2,4,0,5,1
284413,10,34,3,85,2012,1,5,2,1,2
284416,10,4,2,85,2012,1,5,4,1,1
284449,11,13,3,85,2012,2,3,4,2,3
284455,11,18,4,85,2012,0,4,2,1,1
284457,11,4,1,85,2012,2,6,1,5,2
284458,11,34,3,85,2012,3,4,2,1,1
284469,12,34,5,85,2012,3,10,3,2,3
284476,12,4,3,85,2012,1,5,3,5,2
284477,12,18,1,85,2012,4,5,9,5,2
284496,12,13,1,85,2012,3,1,2,2,4
284520,13,4,5,85,2012,3,5,6,2,5
284530,13,13,5,85,2012,1,4,5,2,2
284533,13,34,2,85,2012,5,6,5,2,3
284536,13,18,1,85,2012,1,2,4,0,3
284539,14,18,3,85,2012,1,1,4,0,4
284549,14,34,5,85,2012,2,9,5,9,6
284557,14,4,6,85,2012,5,7,4,3,7
284561,14,13,4,85,2012,5,5,6,4,3
284595,15,18,2,85,2012,3,1,4,2,1
284599,15,34,4,85,2012,5,7,5,1,6
284600,15,4,3,85,2012,6,10,5,10,2
284610,15,13,8,85,2012,4,2,6,2,2
284627,16,34,6,85,2012,4,11,8,1,3
284638,16,4,3,85,2012,3,9,2,3,2
284646,16,18,2,85,2012,2,3,1,1,1
284660,17,34,10,85,2012,6,6,9,1,7
284673,17,13,4,85,2012,0,4,5,4,2
284675,17,4,5,85,2012,3,8,4,1,6
284686,17,18,2,85,2012,2,4,6,3,0
284705,18,34,11,85,2012,10,7,3,3,0
284709,18,13,4,85,2012,4,0,1,2,3
284713,18,4,7,85,2012,5,6,1,1,3
284715,18,18,4,85,2012,2,7,4,1,2
284747,19,4,4,85,2012,7,2,1,5,1
284749,19,34,6,85,2012,11,7,6,1,1
284758,19,13,6,85,2012,4,2,1,1,2
284763,19,18,2,85,2012,4,2,0,0,1
284792,20,13,2,85,2012,6,0,0,0,1
284795,20,4,2,85,2012,4,1,0,0,1
284797,20,34,1,85,2012,6,2,0,0,0
284808,20,18,1,85,2012,2,2,5,1,0
284816,21,34,3,85,2012,1,1,4,1,0
284835,21,4,1,85,2012,2,1,0,1,2
284840,21,18,2,85,2012,1,1,0,0,0
284869,22,34,1,85,2012,3,2,3,1,1
284877,23,13,2,85,2012,0,0,1,0,0
284893,23,4,1,85,2012,0,2,0,0,0
284907,0,34,2,86,2012,0,0,1,0,1
284933,1,18,1,86,2012,0,0,0,0,0
284996,6,18,1,86,2012,0,1,0,0,1
285001,6,13,1,86,2012,0,1,0,0,1
285002,6,4,1,86,2012,0,2,0,0,1
285014,7,13,2,86,2012,1,3,0,2,4
285016,7,4,3,86,2012,1,3,2,2,0
285032,7,18,4,86,2012,1,3,1,1,2
285035,7,34,7,86,2012,0,8,5,3,5
285062,8,34,9,86,2012,7,8,5,4,3
285072,8,13,9,86,2012,2,3,2,6,2
285073,8,4,10,86,2012,3,6,4,2,5
285080,8,18,2,86,2012,4,1,5,0,0
285081,9,13,6,86,2012,9,1,0,1,2
285087,9,34,4,86,2012,9,2,6,3,1
285112,9,4,4,86,2012,10,4,4,1,3
285114,9,18,2,86,2012,2,2,2,1,1
285142,10,18,2,86,2012,2,0,2,0,1
285143,10,34,1,86,2012,4,1,3,1,2
285149,10,13,1,86,2012,6,2,1,1,0
285155,11,34,5,86,2012,1,1,3,0,1
285178,11,4,2,86,2012,0,6,3,4,0
285182,11,18,1,86,2012,2,0,0,1,1
285202,12,4,2,86,2012,2,3,1,1,2
285207,12,34,2,86,2012,5,4,3,0,2
285209,12,13,3,86,2012,0,2,3,0,1
285221,12,18,2,86,2012,1,1,1,1,2
285228,13,18,1,86,2012,2,2,1,1,1
285246,13,34,4,86,2012,2,2,5,1,0
285252,13,4,3,86,2012,2,2,4,1,5
285258,13,13,1,86,2012,3,5,1,1,0
285267,14,13,2,86,2012,1,4,3,0,2
285286,14,18,5,86,2012,1,1,2,0,0
285289,14,4,1,86,2012,3,5,5,1,2
285294,14,34,1,86,2012,4,2,2,1,6
285320,15,4,3,86,2012,1,2,1,0,5
285327,15,34,4,86,2012,1,5,3,1,1
285329,15,18,2,86,2012,5,3,2,0,0
285363,16,4,3,86,2012,3,6,2,2,3
285366,16,13,3,86,2012,0,6,7,0,2
285370,16,34,2,86,2012,4,5,6,1,3
285383,17,13,5,86,2012,3,6,2,1,11
285397,17,34,9,86,2012,2,7,8,4,7
285399,17,4,5,86,2012,3,8,6,4,5
285404,17,18,4,86,2012,0,3,5,0,3
285415,18,13,4,86,2012,5,9,4,2,2
285425,18,34,5,86,2012,9,12,15,6,10
285434,18,4,10,86,2012,5,7,11,1,4
285446,18,18,6,86,2012,4,3,3,6,4
285465,19,34,4,86,2012,5,6,6,2,5
285478,19,4,4,86,2012,10,4,4,4,3
285484,19,18,2,86,2012,6,3,2,0,2
285487,19,13,1,86,2012,4,3,4,5,2
285503,20,34,3,86,2012,4,3,5,2,2
285518,20,4,3,86,2012,4,5,2,1,4
285521,20,13,1,86,2012,1,3,2,1,2
285543,21,34,2,86,2012,3,3,2,2,2
285565,22,34,2,86,2012,2,2,3,0,0
285568,22,4,1,86,2012,0,1,2,1,2
285584,22,18,1,86,2012,0,1,0,0,0
285603,23,34,2,86,2012,2,0,1,2,0
285661,6,4,5,87,2012,0,1,0,0,1
285662,6,18,2,87,2012,0,0,1,0,0
285666,6,34,4,87,2012,0,0,2,1,0
285704,7,18,2,87,2012,2,0,1,2,4
285711,7,34,4,87,2012,4,2,3,6,1
285713,7,4,5,87,2012,5,0,4,7,6
285719,8,34,6,87,2012,4,7,8,8,5
285725,8,4,3,87,2012,5,5,3,6,10
285735,8,13,6,87,2012,0,4,5,3,3
285752,8,18,4,87,2012,2,2,2,4,2
285762,9,34,4,87,2012,6,3,3,2,3
285778,9,13,1,87,2012,6,4,0,3,1
285788,9,18,3,87,2012,4,1,2,1,3
285790,9,4,1,87,2012,3,2,2,2,4
285810,10,4,2,87,2012,1,2,2,2,1
285818,10,34,2,87,2012,4,3,3,3,2
285831,11,13,2,87,2012,0,1,2,0,2
285833,11,18,2,87,2012,0,1,0,1,1
285838,11,4,2,87,2012,2,3,0,1,2
285862,11,34,1,87,2012,2,5,2,4,1
285868,12,18,3,87,2012,2,2,0,3,1
285873,12,13,1,87,2012,2,5,4,1,4
285880,12,4,2,87,2012,2,2,0,0,0
285906,13,18,1,87,2012,3,1,1,0,3
285915,13,4,4,87,2012,2,7,3,2,2
285933,13,34,1,87,2012,0,8,5,3,2
285936,13,13,1,87,2012,1,1,4,1,0
285949,14,4,2,87,2012,4,5,0,1,3
285952,14,18,4,87,2012,1,1,1,0,0
285958,14,34,1,87,2012,1,3,1,0,1
285998,15,34,2,87,2012,1,4,5,3,2
286000,15,4,1,87,2012,2,5,3,1,4
286002,15,18,2,87,2012,4,3,1,1,0
286018,16,18,8,87,2012,2,1,3,1,3
286027,16,34,3,87,2012,2,2,3,1,1
286033,16,4,1,87,2012,1,4,1,2,3
286041,16,13,2,87,2012,0,8,5,4,1
286058,17,34,11,87,2012,3,7,8,4,7
286066,17,18,4,87,2012,8,2,2,3,3
286079,17,4,1,87,2012,1,5,7,3,9
286080,17,13,6,87,2012,2,7,5,3,4
286102,18,34,11,87,2012,11,9,6,2,6
286104,18,4,10,87,2012,1,10,11,6,5
286114,18,18,6,87,2012,4,8,5,3,3
286118,18,13,4,87,2012,6,4,2,7,2
286142,19,34,8,87,2012,11,12,8,1,3
286144,19,18,4,87,2012,6,3,2,1,5
286151,19,4,4,87,2012,10,3,5,3,3
286152,19,13,2,87,2012,4,6,6,1,2
286169,20,4,4,87,2012,4,4,4,6,2
286185,20,34,6,87,2012,8,5,6,2,2
286191,20,13,1,87,2012,2,4,2,1,2
286192,20,18,1,87,2012,4,4,3,1,2
286212,21,4,2,87,2012,4,2,3,2,0
286219,21,34,4,87,2012,6,6,1,1,2
286222,21,13,1,87,2012,1,0,0,1,3
286228,21,18,1,87,2012,1,2,0,0,2
286244,22,13,3,87,2012,1,0,0,1,0
286258,22,34,1,87,2012,4,1,2,0,2
286262,22,4,1,87,2012,2,3,2,0,1
286288,23,13,1,87,2012,3,0,1,0,0
286305,0,4,1,88,2012,0,0,0,0,0
286314,2,34,1,88,2012,0,0,0,0,0
