,Hour,StationEnd,Count,Day,Year,Count1,Count1week
174797,7,22,2,280,2011,2,4
174798,7,11,1,280,2011,0,2
174799,7,20,1,280,2011,0,4
174800,7,34,2,280,2011,1,2
174801,7,25,1,280,2011,0,2
174802,7,21,1,280,2011,1,6
174803,7,18,2,280,2011,2,2
174805,8,6,6,280,2011,7,6
174812,8,1,8,280,2011,6,10
174818,8,23,3,280,2011,1,1
174819,8,4,6,280,2011,4,4
174820,8,20,6,280,2011,1,8
174822,8,24,1,280,2011,1,4
174823,8,26,5,280,2011,4,8
174825,8,11,3,280,2011,1,1
174826,8,17,7,280,2011,5,7
174827,8,34,2,280,2011,2,3
174830,8,28,6,280,2011,6,5
174833,8,25,6,280,2011,1,4
174834,8,21,4,280,2011,1,7
174836,8,14,5,280,2011,3,3
174837,8,12,3,280,2011,1,0
174838,8,13,3,280,2011,1,2
174839,8,15,2,280,2011,0,1
174840,8,18,2,280,2011,2,1
174841,8,16,1,280,2011,0,5
174842,8,22,1,280,2011,2,3
174847,9,28,3,280,2011,6,1
174855,9,24,2,280,2011,1,0
174859,9,34,2,280,2011,2,1
174861,9,14,3,280,2011,5,4
174863,9,6,5,280,2011,6,3
174865,9,22,5,280,2011,1,2
174867,9,13,4,280,2011,3,0
174868,9,21,5,280,2011,4,4
174869,9,11,1,280,2011,3,1
174870,9,25,1,280,2011,6,1
174872,9,1,4,280,2011,8,3
174873,9,17,2,280,2011,7,4
174874,9,19,1,280,2011,0,2
174875,9,4,3,280,2011,6,4
174876,9,18,1,280,2011,2,4
174877,9,12,2,280,2011,3,1
174878,9,23,1,280,2011,3,4
174879,9,16,1,280,2011,1,1
174880,9,15,1,280,2011,2,0
174885,10,17,2,280,2011,2,3
174890,10,4,4,280,2011,3,1
174892,10,34,4,280,2011,2,3
174898,10,26,1,280,2011,0,0
174899,10,14,1,280,2011,3,3
174900,10,16,5,280,2011,1,4
174901,10,21,5,280,2011,5,3
174905,10,23,2,280,2011,1,2
174906,10,22,3,280,2011,5,4
174907,10,11,1,280,2011,1,1
174908,10,28,4,280,2011,3,2
174909,10,25,1,280,2011,1,3
174910,10,1,2,280,2011,4,3
174911,10,6,2,280,2011,5,1
174916,11,1,5,280,2011,2,4
174924,11,4,3,280,2011,4,1
174926,11,26,6,280,2011,1,3
174928,11,17,7,280,2011,2,5
174929,11,22,5,280,2011,3,2
174930,11,19,2,280,2011,0,0
174933,11,20,3,280,2011,0,2
174936,11,6,3,280,2011,2,5
174937,11,16,1,280,2011,5,0
174938,11,21,6,280,2011,5,3
174940,11,18,2,280,2011,0,2
174941,11,23,1,280,2011,2,2
174942,11,13,1,280,2011,0,2
174944,11,25,2,280,2011,1,3
174945,11,14,4,280,2011,1,1
174946,11,28,1,280,2011,4,1
174949,11,11,1,280,2011,1,0
174950,11,34,1,280,2011,4,3
174952,12,4,1,280,2011,3,5
174955,12,21,5,280,2011,6,3
174961,12,20,1,280,2011,3,2
174964,12,11,1,280,2011,1,1
174967,12,17,4,280,2011,7,3
174971,12,12,1,280,2011,0,1
174976,12,1,3,280,2011,5,10
174977,12,6,4,280,2011,3,4
174978,12,22,2,280,2011,5,3
174979,12,13,4,280,2011,1,3
174980,12,25,3,280,2011,2,5
174981,12,34,2,280,2011,1,7
174982,12,26,2,280,2011,6,3
174983,12,19,3,280,2011,2,0
174984,12,16,1,280,2011,1,3
174985,12,18,1,280,2011,2,1
174986,12,15,2,280,2011,0,0
174987,12,28,1,280,2011,1,5
174988,12,14,1,280,2011,4,3
174989,12,24,1,280,2011,0,0
174990,13,16,3,280,2011,1,2
174992,13,17,3,280,2011,4,4
175001,13,22,8,280,2011,2,5
175006,13,1,5,280,2011,3,1
175007,13,23,1,280,2011,0,0
175009,13,14,3,280,2011,1,1
175012,13,20,5,280,2011,1,2
175013,13,18,1,280,2011,1,1
175014,13,11,3,280,2011,1,1
175015,13,21,4,280,2011,5,7
175016,13,13,3,280,2011,4,1
175018,13,34,1,280,2011,2,2
175020,13,6,3,280,2011,4,8
175021,13,4,2,280,2011,1,6
175023,13,26,1,280,2011,2,4
175024,13,12,1,280,2011,1,1
175025,13,15,1,280,2011,2,0
175026,13,28,6,280,2011,1,5
175031,14,19,3,280,2011,0,1
175034,14,17,4,280,2011,3,4
175040,14,34,5,280,2011,1,7
175046,14,28,3,280,2011,6,4
175047,14,6,8,280,2011,3,3
175049,14,16,1,280,2011,3,3
175051,14,4,3,280,2011,2,2
175052,14,14,1,280,2011,3,2
175053,14,21,3,280,2011,4,5
175054,14,13,2,280,2011,3,2
175055,14,18,2,280,2011,1,1
175057,14,1,1,280,2011,5,6
175058,14,24,1,280,2011,0,1
175059,14,26,1,280,2011,1,1
175060,14,25,2,280,2011,0,0
175061,14,20,2,280,2011,5,3
175063,15,6,2,280,2011,8,6
175072,15,21,2,280,2011,3,3
175074,15,23,2,280,2011,0,2
175077,15,14,3,280,2011,1,4
175079,15,11,2,280,2011,0,2
175081,15,19,1,280,2011,3,2
175084,15,34,1,280,2011,5,2
175086,15,1,3,280,2011,1,5
175087,15,28,3,280,2011,3,2
175089,15,13,4,280,2011,2,2
175090,15,26,6,280,2011,1,2
175092,15,25,4,280,2011,2,2
175093,15,22,1,280,2011,0,5
175094,15,17,8,280,2011,4,2
175095,15,12,1,280,2011,0,1
175096,15,18,1,280,2011,2,3
175097,15,4,3,280,2011,3,2
175098,15,20,2,280,2011,2,0
175099,15,15,1,280,2011,0,1
175101,16,11,2,280,2011,2,3
175106,16,15,2,280,2011,1,1
175110,16,34,10,280,2011,1,3
175112,16,20,6,280,2011,2,4
175116,16,14,9,280,2011,3,5
175117,16,4,5,280,2011,3,6
175119,16,21,9,280,2011,2,4
175120,16,16,4,280,2011,0,3
175125,16,26,4,280,2011,6,2
175126,16,28,4,280,2011,3,4
175128,16,25,8,280,2011,4,1
175129,16,17,7,280,2011,8,5
175131,16,6,5,280,2011,2,6
175132,16,22,3,280,2011,1,2
175133,16,18,2,280,2011,1,2
175134,16,1,9,280,2011,3,5
175135,16,23,1,280,2011,2,3
175136,16,19,3,280,2011,1,4
175137,16,13,3,280,2011,4,4
175138,16,24,1,280,2011,0,0
175141,17,28,10,280,2011,4,10
175144,17,13,6,280,2011,3,10
175147,17,17,6,280,2011,7,10
175151,17,1,8,280,2011,9,13
175154,17,34,12,280,2011,10,8
175155,17,21,11,280,2011,9,8
175162,17,26,6,280,2011,4,3
175164,17,11,6,280,2011,2,3
175166,17,22,8,280,2011,3,6
175167,17,14,3,280,2011,9,6
175168,17,25,3,280,2011,8,11
175169,17,20,2,280,2011,6,4
175170,17,23,2,280,2011,1,3
175171,17,4,4,280,2011,5,10
175172,17,6,7,280,2011,5,12
175173,17,19,4,280,2011,3,4
175174,17,24,2,280,2011,1,0
175175,17,18,4,280,2011,2,5
175176,17,16,4,280,2011,4,2
175177,17,15,1,280,2011,2,1
175178,17,12,1,280,2011,0,2
175192,18,4,9,280,2011,4,6
175197,18,18,3,280,2011,4,4
175198,18,24,2,280,2011,2,0
175199,18,28,7,280,2011,10,8
175201,18,17,8,280,2011,6,5
175202,18,25,3,280,2011,3,5
175203,18,1,10,280,2011,8,13
175205,18,6,5,280,2011,7,5
175206,18,34,6,280,2011,12,4
175207,18,21,6,280,2011,11,7
175208,18,14,5,280,2011,3,1
175209,18,15,3,280,2011,1,1
175210,18,20,4,280,2011,2,2
175211,18,13,1,280,2011,6,4
175212,18,12,1,280,2011,1,2
175213,18,11,1,280,2011,6,3
175214,18,26,2,280,2011,6,4
175215,18,22,4,280,2011,8,10
175216,18,23,3,280,2011,2,4
175228,19,34,9,280,2011,6,4
175236,19,6,4,280,2011,5,9
175237,19,26,2,280,2011,2,8
175238,19,20,3,280,2011,4,3
175239,19,25,2,280,2011,3,4
175241,19,4,5,280,2011,9,9
175242,19,17,5,280,2011,8,4
175243,19,28,4,280,2011,7,0
175244,19,21,2,280,2011,6,6
175245,19,19,1,280,2011,0,3
175246,19,22,2,280,2011,4,5
175247,19,14,2,280,2011,5,2
175248,19,11,1,280,2011,1,4
175249,19,1,4,280,2011,10,3
175250,19,23,1,280,2011,3,3
175251,19,18,2,280,2011,3,6
175252,19,24,1,280,2011,2,0
175253,19,16,1,280,2011,0,0
175266,20,20,4,280,2011,3,3
175267,20,34,1,280,2011,9,2
175268,20,22,2,280,2011,2,1
175269,20,26,2,280,2011,2,0
175272,20,19,1,280,2011,1,2
175274,20,6,2,280,2011,4,6
175275,20,1,5,280,2011,4,4
175278,20,18,1,280,2011,2,2
175279,20,12,1,280,2011,0,1
175280,20,28,2,280,2011,4,2
175281,20,17,3,280,2011,5,3
175282,20,21,3,280,2011,2,8
175284,20,16,1,280,2011,1,1
175285,20,11,1,280,2011,1,3
175286,20,25,1,280,2011,2,0
175287,20,14,4,280,2011,2,1
175288,20,23,1,280,2011,1,1
175289,20,4,1,280,2011,5,3
175291,20,13,1,280,2011,0,1
175292,21,17,3,280,2011,3,4
175293,21,12,1,280,2011,1,2
175299,21,6,1,280,2011,2,6
175304,21,24,1,280,2011,0,0
175308,21,1,2,280,2011,5,8
175312,21,18,3,280,2011,1,2
175315,21,20,2,280,2011,4,3
175316,21,26,4,280,2011,2,0
175317,21,28,4,280,2011,2,3
175319,21,4,2,280,2011,1,3
175320,21,23,2,280,2011,1,1
175327,22,13,2,280,2011,0,1
175333,22,20,2,280,2011,2,1
175334,22,34,2,280,2011,0,3
175335,22,17,2,280,2011,3,1
175339,22,26,2,280,2011,4,1
175343,22,18,1,280,2011,3,1
175344,22,6,2,280,2011,1,5
175345,22,1,1,280,2011,2,2
175346,22,21,3,280,2011,0,1
175347,22,14,2,280,2011,0,1
175348,22,25,1,280,2011,0,2
175351,22,22,1,280,2011,0,2
175353,22,4,1,280,2011,2,1
175366,23,21,2,280,2011,3,1
175370,23,11,1,280,2011,0,0
175374,23,20,1,280,2011,2,2
175376,23,22,1,280,2011,1,4
175377,23,19,2,280,2011,0,2
175378,23,26,2,280,2011,2,1
175379,23,17,1,280,2011,2,2
175380,23,28,1,280,2011,0,1
175381,23,6,2,280,2011,2,0
175382,23,14,1,280,2011,2,1
175384,0,19,2,281,2011,2,0
175385,0,1,5,281,2011,0,2
175387,0,16,1,281,2011,0,1
175390,0,18,1,281,2011,0,1
175394,0,23,1,281,2011,0,2
175396,0,4,1,281,2011,0,2
175402,0,25,1,281,2011,0,1
175405,0,21,1,281,2011,2,3
175407,0,28,1,281,2011,1,4
175409,0,26,1,281,2011,2,1
175412,0,6,1,281,2011,2,0
175413,1,16,1,281,2011,1,1
175414,1,1,5,281,2011,5,4
175421,1,21,1,281,2011,1,0
175422,1,26,1,281,2011,1,0
175430,1,28,2,281,2011,1,2
175432,1,18,1,281,2011,1,0
175433,1,19,1,281,2011,2,0
175436,1,17,1,281,2011,0,1
175438,1,20,1,281,2011,0,0
175440,1,14,2,281,2011,0,0
175441,1,6,1,281,2011,1,1
175442,1,23,1,281,2011,1,2
175446,2,11,2,281,2011,0,0
175448,2,25,2,281,2011,0,1
175449,2,16,1,281,2011,1,0
175456,2,6,1,281,2011,1,0
175463,2,21,1,281,2011,1,1
175464,2,1,1,281,2011,5,0
175470,3,11,1,281,2011,2,0
175471,3,20,1,281,2011,0,1
175473,3,6,1,281,2011,1,0
175474,3,17,1,281,2011,0,0
175477,3,23,1,281,2011,0,0
175479,4,14,1,281,2011,0,0
175486,4,1,1,281,2011,0,0
175491,5,28,1,281,2011,0,0
175498,6,25,2,281,2011,0,0
175501,6,21,1,281,2011,0,1
175506,6,1,1,281,2011,0,0
175509,7,20,2,281,2011,0,0
175513,7,4,3,281,2011,0,1
175515,7,11,1,281,2011,0,0
175516,7,21,3,281,2011,1,0
175518,7,34,2,281,2011,0,0
175522,7,17,1,281,2011,0,2
175532,7,19,1,281,2011,0,0
175534,7,16,1,281,2011,0,0
175536,8,13,1,281,2011,0,0
175544,8,6,1,281,2011,0,1
175545,8,28,1,281,2011,0,1
175547,8,25,1,281,2011,0,0
175553,8,22,1,281,2011,0,2
175554,8,34,3,281,2011,2,0
175558,8,1,2,281,2011,0,1
175560,8,4,1,281,2011,3,0
175561,8,11,1,281,2011,1,0
175564,9,21,2,281,2011,0,2
175568,9,34,3,281,2011,3,3
175571,9,28,6,281,2011,1,1
175575,9,4,2,281,2011,1,2
175578,9,13,2,281,2011,1,0
175579,9,1,4,281,2011,2,1
175581,9,14,1,281,2011,0,1
175583,9,17,5,281,2011,0,4
175586,9,18,5,281,2011,0,0
175587,9,26,2,281,2011,0,2
175588,9,25,1,281,2011,1,1
175591,9,19,1,281,2011,0,0
175593,9,20,1,281,2011,0,1
175594,9,22,2,281,2011,1,0
175595,9,11,1,281,2011,1,0
175596,9,12,1,281,2011,0,0
175597,9,16,1,281,2011,0,0
175598,9,6,2,281,2011,1,0
175599,9,23,1,281,2011,0,1
175607,10,12,4,281,2011,1,2
175608,10,4,6,281,2011,2,0
175612,10,34,3,281,2011,3,0
175616,10,21,7,281,2011,2,1
175620,10,26,4,281,2011,2,0
175621,10,16,4,281,2011,1,2
175624,10,25,1,281,2011,1,0
175625,10,28,5,281,2011,6,0
175626,10,6,3,281,2011,2,7
175628,10,19,3,281,2011,1,1
175629,10,13,2,281,2011,2,3
175630,10,23,2,281,2011,1,0
175631,10,22,3,281,2011,2,2
175632,10,18,2,281,2011,5,0
175633,10,11,4,281,2011,1,0
175634,10,17,7,281,2011,5,0
175635,10,1,5,281,2011,4,1
175636,10,20,2,281,2011,1,2
175641,11,4,3,281,2011,6,2
175645,11,6,9,281,2011,3,1
175651,11,17,5,281,2011,7,1
175652,11,16,5,281,2011,4,0
175653,11,21,7,281,2011,7,1
175656,11,1,6,281,2011,5,1
175659,11,23,2,281,2011,2,0
175661,11,11,7,281,2011,4,3
175662,11,22,4,281,2011,3,1
175665,11,28,6,281,2011,5,5
175666,11,14,5,281,2011,0,1
175667,11,34,5,281,2011,3,1
175668,11,13,1,281,2011,2,2
175669,11,19,2,281,2011,3,0
175670,11,26,4,281,2011,4,3
175671,11,12,1,281,2011,4,0
175672,11,25,2,281,2011,1,4
175673,11,20,3,281,2011,2,2
175674,11,18,2,281,2011,2,1
175680,12,21,6,281,2011,7,2
175681,12,23,2,281,2011,2,1
175684,12,1,8,281,2011,6,3
175690,12,28,8,281,2011,6,0
175691,12,4,1,281,2011,3,0
175697,12,20,5,281,2011,3,1
175698,12,6,6,281,2011,9,0
175699,12,17,9,281,2011,5,0
175700,12,25,7,281,2011,2,1
175701,12,34,5,281,2011,5,1
175702,12,22,6,281,2011,4,1
175704,12,11,2,281,2011,7,0
175705,12,12,1,281,2011,1,0
175706,12,24,3,281,2011,0,0
175708,12,26,6,281,2011,4,3
175709,12,13,2,281,2011,1,2
175710,12,16,2,281,2011,5,3
175711,12,14,2,281,2011,5,1
175712,12,19,2,281,2011,2,0
175713,12,18,1,281,2011,2,1
175715,13,16,5,281,2011,2,0
175718,13,21,6,281,2011,6,1
175719,13,1,9,281,2011,8,3
175723,13,22,7,281,2011,6,1
175726,13,28,8,281,2011,8,3
175728,13,17,12,281,2011,9,1
175732,13,14,6,281,2011,2,0
175733,13,23,4,281,2011,2,0
175737,13,34,11,281,2011,5,1
175738,13,20,4,281,2011,5,2
175739,13,4,3,281,2011,1,1
175742,13,18,4,281,2011,1,0
175744,13,26,3,281,2011,6,0
175745,13,19,6,281,2011,2,0
175746,13,13,2,281,2011,2,0
175748,13,6,3,281,2011,6,3
175749,13,11,3,281,2011,2,0
175750,13,25,4,281,2011,7,0
175751,13,24,1,281,2011,3,0
175756,14,20,9,281,2011,4,0
175759,14,6,5,281,2011,3,5
175764,14,26,7,281,2011,3,1
175770,14,12,3,281,2011,0,1
175771,14,1,9,281,2011,9,4
175775,14,28,4,281,2011,8,3
175776,14,21,7,281,2011,6,4
175777,14,4,7,281,2011,3,3
175778,14,14,7,281,2011,6,1
175779,14,15,1,281,2011,0,1
175781,14,18,1,281,2011,4,1
175782,14,17,7,281,2011,12,3
175783,14,25,8,281,2011,4,1
175784,14,34,5,281,2011,11,2
175785,14,16,2,281,2011,5,2
175786,14,19,1,281,2011,6,2
175787,14,22,2,281,2011,7,2
175788,14,11,1,281,2011,3,0
175789,14,13,2,281,2011,2,3
175793,15,17,13,281,2011,7,3
175795,15,18,4,281,2011,1,0
175799,15,13,4,281,2011,2,1
175805,15,6,7,281,2011,5,1
175806,15,22,2,281,2011,2,1
175809,15,25,4,281,2011,8,3
175811,15,14,6,281,2011,7,1
175812,15,21,7,281,2011,7,2
175817,15,4,7,281,2011,7,2
175818,15,28,3,281,2011,4,7
175819,15,20,2,281,2011,9,0
175820,15,1,9,281,2011,9,4
175821,15,24,1,281,2011,0,1
175822,15,19,3,281,2011,1,1
175823,15,26,2,281,2011,7,0
175824,15,11,3,281,2011,1,1
175825,15,34,7,281,2011,5,4
175826,15,15,3,281,2011,1,0
175827,15,12,1,281,2011,3,0
175828,15,23,3,281,2011,0,4
175836,16,23,1,281,2011,3,1
175837,16,24,2,281,2011,1,1
175840,16,34,7,281,2011,7,6
175843,16,28,8,281,2011,3,2
175844,16,25,6,281,2011,4,1
175846,16,20,3,281,2011,2,3
175847,16,16,2,281,2011,0,0
175851,16,14,5,281,2011,6,1
175853,16,22,9,281,2011,2,2
175854,16,17,12,281,2011,13,4
175857,16,18,1,281,2011,4,2
175858,16,11,4,281,2011,3,2
175859,16,13,5,281,2011,4,4
175861,16,6,5,281,2011,7,2
175862,16,12,2,281,2011,1,1
175863,16,4,4,281,2011,7,4
175864,16,1,11,281,2011,9,4
175865,16,21,5,281,2011,7,4
175866,16,26,3,281,2011,2,0
175873,17,14,5,281,2011,5,4
175876,17,4,6,281,2011,4,1
175878,17,25,4,281,2011,6,1
175883,17,22,5,281,2011,9,4
175884,17,17,9,281,2011,12,4
175889,17,6,10,281,2011,5,5
175891,17,28,5,281,2011,8,5
175892,17,13,1,281,2011,5,0
175893,17,26,8,281,2011,3,1
175894,17,16,2,281,2011,2,2
175895,17,23,3,281,2011,1,1
175896,17,11,2,281,2011,4,4
175897,17,1,5,281,2011,11,4
175898,17,20,4,281,2011,3,2
175899,17,12,3,281,2011,2,0
175901,17,21,5,281,2011,5,5
175902,17,24,1,281,2011,2,0
175903,17,34,3,281,2011,7,2
175904,17,15,1,281,2011,0,0
175911,18,28,5,281,2011,5,2
175914,18,16,3,281,2011,2,2
175915,18,21,7,281,2011,5,3
175916,18,17,4,281,2011,9,0
175917,18,13,2,281,2011,1,1
175918,18,4,7,281,2011,6,1
175922,18,22,5,281,2011,5,0
175929,18,14,3,281,2011,5,2
175930,18,34,3,281,2011,3,1
175933,18,6,5,281,2011,10,1
175934,18,25,2,281,2011,4,1
175935,18,1,7,281,2011,5,0
175936,18,26,5,281,2011,8,3
175937,18,12,3,281,2011,3,3
175938,18,18,1,281,2011,0,2
175939,18,19,2,281,2011,0,2
175940,18,20,2,281,2011,4,0
175941,18,23,1,281,2011,3,3
175944,19,19,1,281,2011,2,1
175945,19,28,5,281,2011,5,2
175952,19,22,3,281,2011,5,0
175953,19,1,3,281,2011,7,2
175957,19,14,3,281,2011,3,0
175960,19,26,3,281,2011,5,2
175965,19,11,1,281,2011,0,0
175967,19,24,1,281,2011,0,0
175968,19,34,5,281,2011,3,3
175969,19,18,2,281,2011,1,1
175970,19,17,4,281,2011,4,2
175971,19,21,3,281,2011,7,3
175972,19,6,3,281,2011,5,1
175973,19,13,2,281,2011,2,0
175975,19,12,1,281,2011,3,1
175976,19,23,3,281,2011,1,2
175977,19,20,1,281,2011,2,0
175978,19,25,1,281,2011,2,0
175979,20,17,5,281,2011,4,1
175983,20,6,5,281,2011,3,0
175985,20,19,4,281,2011,1,0
175988,20,28,4,281,2011,5,3
175994,20,34,4,281,2011,5,1
175995,20,14,4,281,2011,3,1
175997,20,1,6,281,2011,3,4
175999,20,25,3,281,2011,1,1
176001,20,18,2,281,2011,2,1
176003,20,16,1,281,2011,0,1
176004,20,21,1,281,2011,3,0
176005,20,4,2,281,2011,0,0
176007,20,13,3,281,2011,2,0
176009,20,12,1,281,2011,1,0
176011,20,26,2,281,2011,3,0
176013,20,22,1,281,2011,3,2
176014,20,20,2,281,2011,1,0
176026,21,17,2,281,2011,5,1
176029,21,16,1,281,2011,1,0
176034,21,18,2,281,2011,2,0
176035,21,1,4,281,2011,6,2
176036,21,20,3,281,2011,2,0
176038,21,25,4,281,2011,3,1
176040,21,28,1,281,2011,4,1
176041,21,21,3,281,2011,1,0
176042,21,14,3,281,2011,4,0
176043,21,4,1,281,2011,2,1
176044,21,6,3,281,2011,5,0
176045,21,22,1,281,2011,1,1
176046,21,34,3,281,2011,4,2
176047,21,19,2,281,2011,4,0
176048,21,26,1,281,2011,2,1
176049,21,13,1,281,2011,3,0
176050,21,12,1,281,2011,1,0
176058,22,17,2,281,2011,2,0
176060,22,19,1,281,2011,2,0
176062,22,20,3,281,2011,3,1
176065,22,28,2,281,2011,1,3
176066,22,6,3,281,2011,3,1
176067,22,26,1,281,2011,1,1
176069,22,25,1,281,2011,4,1
176074,22,12,2,281,2011,1,1
176076,22,22,3,281,2011,1,0
176077,22,13,1,281,2011,1,0
176078,22,21,3,281,2011,3,2
176080,22,14,1,281,2011,3,1
176081,22,1,1,281,2011,4,2
176082,22,4,1,281,2011,1,0
176083,22,16,1,281,2011,1,0
176084,22,23,2,281,2011,0,1
176091,23,22,2,281,2011,3,0
176092,23,17,1,281,2011,2,0
176096,23,15,1,281,2011,0,0
176098,23,14,3,281,2011,1,1
176099,23,20,4,281,2011,3,0
176100,23,28,1,281,2011,2,2
176101,23,25,1,281,2011,1,0
176104,23,19,1,281,2011,1,0
176106,23,4,3,281,2011,1,0
176108,23,6,2,281,2011,3,0
176109,23,21,2,281,2011,3,0
176114,23,16,2,281,2011,1,0
176115,23,1,1,281,2011,1,0
176117,23,18,1,281,2011,0,0
176123,0,11,2,282,2011,0,0
176124,0,13,1,282,2011,0,0
176130,0,20,3,282,2011,4,0
176131,0,28,5,282,2011,1,0
176136,0,4,3,282,2011,3,0
176138,0,17,1,282,2011,1,3
176142,0,22,1,282,2011,2,1
176145,0,25,2,282,2011,1,0
176146,0,6,1,282,2011,2,1
176147,0,1,2,282,2011,1,1
176148,0,16,1,282,2011,2,0
176150,1,26,2,282,2011,0,0
176151,1,17,1,282,2011,1,0
176153,1,18,1,282,2011,0,0
176161,1,1,1,282,2011,2,1
176168,1,28,1,282,2011,5,0
176169,1,25,1,282,2011,2,0
176172,1,14,2,282,2011,0,1
176173,1,4,1,282,2011,3,0
176175,1,16,1,282,2011,1,0
176187,2,28,2,282,2011,1,0
176188,2,6,4,282,2011,0,0
176194,2,25,1,282,2011,1,0
176195,2,21,1,282,2011,0,0
176196,2,17,1,282,2011,1,0
176197,2,13,1,282,2011,0,0
176198,2,18,1,282,2011,1,1
176202,3,1,1,282,2011,0,0
176206,3,4,1,282,2011,0,0
176208,3,6,1,282,2011,4,1
176217,3,17,1,282,2011,1,0
176226,4,26,1,282,2011,0,0
176230,4,15,1,282,2011,0,0
176232,5,21,1,282,2011,0,0
176238,5,12,1,282,2011,0,1
176243,6,23,2,282,2011,0,1
176249,6,22,1,282,2011,0,0
176253,6,34,1,282,2011,0,1
176254,6,26,1,282,2011,0,0
176256,6,6,1,282,2011,0,0
176263,7,17,1,282,2011,0,0
176267,7,26,2,282,2011,1,0
176268,7,1,1,282,2011,0,2
176273,7,34,1,282,2011,1,1
176275,7,23,1,282,2011,2,0
176277,7,22,1,282,2011,1,0
176278,8,26,3,282,2011,2,0
176281,8,1,2,282,2011,1,2
176289,8,22,3,282,2011,1,0
176290,8,20,2,282,2011,0,0
176296,8,23,1,282,2011,1,0
176299,8,18,1,282,2011,0,0
176302,8,6,1,282,2011,0,0
176303,8,17,1,282,2011,1,2
176304,8,28,1,282,2011,0,0
176306,9,25,3,282,2011,0,2
176307,9,26,2,282,2011,3,2
176308,9,6,4,282,2011,1,1
176310,9,4,3,282,2011,0,1
176317,9,15,1,282,2011,0,0
176318,9,34,2,282,2011,0,6
176321,9,21,1,282,2011,0,1
176328,9,22,2,282,2011,3,0
176330,9,18,1,282,2011,1,2
176331,9,14,2,282,2011,0,0
176333,9,17,2,282,2011,1,1
176334,9,28,3,282,2011,1,2
176335,9,20,1,282,2011,2,0
176336,9,1,2,282,2011,2,1
176338,9,11,1,282,2011,0,0
176339,9,19,1,282,2011,0,0
176340,9,13,1,282,2011,0,0
176341,10,26,3,282,2011,2,0
176348,10,4,4,282,2011,3,2
176349,10,19,4,282,2011,1,0
176352,10,17,7,282,2011,2,5
176359,10,12,1,282,2011,0,1
176360,10,34,7,282,2011,2,3
176362,10,20,5,282,2011,1,4
176365,10,6,6,282,2011,4,4
176366,10,28,5,282,2011,3,2
176369,10,11,3,282,2011,1,0
176370,10,1,9,282,2011,2,2
176371,10,15,2,282,2011,1,0
176372,10,21,6,282,2011,1,7
176373,10,14,2,282,2011,2,3
176374,10,16,2,282,2011,0,1
176375,10,23,1,282,2011,0,2
176376,10,24,1,282,2011,0,0
176390,11,34,5,282,2011,7,3
176391,11,18,1,282,2011,0,4
176392,11,25,4,282,2011,0,1
176394,11,28,6,282,2011,5,5
176396,11,4,3,282,2011,4,2
176399,11,20,4,282,2011,5,3
176401,11,22,4,282,2011,0,2
176402,11,1,6,282,2011,9,8
176404,11,23,4,282,2011,1,2
176405,11,13,2,282,2011,0,3
176406,11,6,5,282,2011,6,1
176407,11,16,2,282,2011,2,4
176408,11,26,6,282,2011,3,2
176409,11,12,2,282,2011,1,2
176410,11,14,5,282,2011,2,3
176411,11,11,1,282,2011,3,1
176412,11,17,5,282,2011,7,8
176413,11,21,4,282,2011,6,3
176414,11,24,1,282,2011,1,1
176418,12,1,8,282,2011,6,4
176419,12,15,1,282,2011,0,3
176420,12,34,6,282,2011,5,4
176425,12,28,4,282,2011,6,5
176428,12,23,2,282,2011,4,4
176431,12,21,9,282,2011,4,2
176432,12,22,4,282,2011,4,5
176434,12,17,7,282,2011,5,4
176436,12,14,7,282,2011,5,0
176439,12,11,6,282,2011,1,6
176440,12,6,7,282,2011,5,4
176445,12,20,8,282,2011,4,4
176446,12,4,1,282,2011,3,2
176447,12,13,2,282,2011,2,4
176448,12,25,3,282,2011,4,4
176449,12,26,9,282,2011,6,5
176450,12,12,1,282,2011,2,3
176451,12,19,3,282,2011,0,3
176452,12,18,2,282,2011,1,4
176453,13,12,2,282,2011,1,3
176460,13,18,3,282,2011,2,4
176462,13,4,5,282,2011,1,3
176463,13,6,11,282,2011,7,6
176465,13,28,7,282,2011,4,9
176470,13,1,5,282,2011,8,6
176471,13,16,4,282,2011,0,2
176479,13,34,8,282,2011,6,3
176480,13,14,6,282,2011,7,4
176481,13,25,4,282,2011,3,2
176482,13,22,6,282,2011,4,2
176483,13,21,4,282,2011,9,2
176484,13,26,6,282,2011,9,2
176485,13,13,3,282,2011,2,3
176486,13,23,1,282,2011,2,0
176487,13,11,4,282,2011,6,4
176488,13,20,2,282,2011,8,1
176489,13,24,2,282,2011,0,0
176490,13,17,1,282,2011,7,4
176491,13,19,1,282,2011,3,2
176493,14,1,16,282,2011,5,5
176497,14,22,11,282,2011,6,4
176500,14,28,9,282,2011,7,10
176506,14,26,5,282,2011,6,2
176507,14,14,7,282,2011,6,4
176508,14,21,4,282,2011,4,4
176511,14,12,2,282,2011,2,0
176515,14,18,2,282,2011,3,2
176516,14,13,7,282,2011,3,0
176519,14,6,9,282,2011,11,3
176520,14,19,5,282,2011,1,1
176521,14,25,3,282,2011,4,4
176522,14,16,3,282,2011,4,2
176523,14,20,8,282,2011,2,3
176524,14,34,3,282,2011,8,0
176526,14,17,7,282,2011,1,5
176527,14,11,5,282,2011,4,4
176528,14,4,4,282,2011,5,4
