,Hour,StationEnd,Count,Day,Year,Count1,Count1week
198002,21,20,2,314,2011,2,2
198004,21,16,1,314,2011,0,1
198007,21,6,1,314,2011,2,1
198019,22,16,1,314,2011,1,0
198020,22,13,2,314,2011,2,1
198021,22,25,3,314,2011,0,1
198022,22,17,1,314,2011,1,0
198025,22,20,1,314,2011,2,0
198026,22,34,1,314,2011,0,1
198028,22,21,2,314,2011,1,4
198032,22,14,1,314,2011,1,1
198035,22,22,2,314,2011,0,2
198036,22,26,1,314,2011,0,1
198037,22,28,2,314,2011,3,2
198039,23,25,1,314,2011,3,0
198044,23,11,1,314,2011,0,0
198045,23,14,3,314,2011,1,0
198050,23,34,2,314,2011,1,0
198055,23,18,1,314,2011,0,0
198057,23,28,3,314,2011,2,1
198058,23,1,4,314,2011,0,2
198060,23,22,1,314,2011,2,4
198062,23,6,1,314,2011,0,2
198063,23,20,2,314,2011,1,2
198064,23,21,1,314,2011,2,0
198065,23,16,1,314,2011,1,0
198066,0,28,3,315,2011,3,0
198068,0,4,2,315,2011,0,1
198084,0,15,1,315,2011,0,0
198085,0,1,1,315,2011,4,0
198086,0,22,2,315,2011,1,1
198088,0,13,2,315,2011,0,3
198097,1,16,1,315,2011,0,0
198102,2,13,1,315,2011,0,0
198109,2,25,1,315,2011,0,0
198119,4,20,1,315,2011,0,0
198126,5,16,1,315,2011,0,0
198128,5,1,1,315,2011,0,0
198129,5,21,1,315,2011,0,2
198132,5,34,1,315,2011,0,0
198134,6,18,1,315,2011,0,1
198135,6,16,1,315,2011,1,1
198144,6,1,1,315,2011,1,3
198147,6,6,2,315,2011,0,1
198148,6,34,2,315,2011,1,1
198152,6,12,1,315,2011,0,0
198155,6,13,1,315,2011,0,1
198156,6,15,1,315,2011,0,0
198167,7,12,1,315,2011,1,0
198169,7,34,4,315,2011,2,1
198171,7,25,1,315,2011,0,3
198172,7,23,2,315,2011,0,0
198173,7,28,2,315,2011,0,1
198175,7,14,3,315,2011,0,2
198176,7,15,1,315,2011,1,0
198177,7,1,3,315,2011,1,9
198178,7,20,1,315,2011,0,1
198180,7,24,1,315,2011,0,0
198182,7,21,3,315,2011,0,5
198183,7,17,1,315,2011,0,6
198188,7,26,1,315,2011,0,1
198189,7,11,1,315,2011,0,2
198190,7,13,1,315,2011,1,5
198191,7,6,1,315,2011,2,6
198192,7,16,1,315,2011,1,0
198196,8,4,6,315,2011,0,2
198200,8,26,4,315,2011,1,1
198201,8,14,4,315,2011,3,7
198206,8,12,2,315,2011,1,2
198211,8,28,3,315,2011,2,3
198212,8,22,5,315,2011,0,9
198217,8,25,2,315,2011,1,9
198219,8,1,3,315,2011,3,12
198220,8,21,1,315,2011,3,8
198221,8,34,3,315,2011,4,3
198222,8,17,2,315,2011,1,3
198223,8,6,3,315,2011,1,7
198224,8,20,1,315,2011,1,7
198225,8,16,2,315,2011,1,0
198234,9,34,3,315,2011,3,4
198236,9,12,2,315,2011,2,1
198237,9,15,2,315,2011,0,1
198244,9,17,5,315,2011,2,6
198245,9,22,2,315,2011,5,1
198246,9,14,2,315,2011,4,4
198247,9,13,2,315,2011,0,1
198248,9,6,1,315,2011,3,3
198249,9,20,2,315,2011,1,5
198252,9,21,2,315,2011,1,6
198253,9,1,1,315,2011,3,2
198255,9,4,1,315,2011,6,3
198256,9,18,1,315,2011,0,1
198257,9,11,1,315,2011,0,4
198259,9,16,1,315,2011,2,0
198260,9,23,1,315,2011,0,2
198263,10,22,3,315,2011,2,2
198265,10,25,3,315,2011,0,1
198267,10,6,4,315,2011,1,1
198269,10,18,1,315,2011,1,1
198273,10,11,1,315,2011,1,0
198281,10,21,3,315,2011,2,6
198284,10,4,1,315,2011,1,0
198285,10,19,3,315,2011,0,2
198286,10,14,2,315,2011,2,1
198287,10,28,4,315,2011,0,4
198288,10,34,3,315,2011,3,1
198290,10,23,1,315,2011,1,1
198291,10,26,2,315,2011,0,0
198292,10,12,1,315,2011,2,0
198294,10,1,4,315,2011,1,1
198295,10,17,1,315,2011,5,1
198298,11,34,4,315,2011,3,2
198303,11,6,2,315,2011,4,0
198306,11,23,2,315,2011,1,1
198307,11,21,3,315,2011,3,2
198308,11,22,2,315,2011,3,4
198310,11,1,4,315,2011,4,3
198318,11,26,2,315,2011,2,1
198319,11,17,7,315,2011,1,6
198320,11,28,3,315,2011,4,6
198321,11,13,3,315,2011,0,1
198322,11,25,2,315,2011,3,0
198325,11,14,3,315,2011,2,3
198326,11,11,2,315,2011,1,1
198328,11,12,1,315,2011,1,0
198329,11,20,1,315,2011,0,1
198330,11,19,1,315,2011,3,1
198331,11,4,1,315,2011,1,0
198332,11,24,1,315,2011,0,1
198336,12,16,2,315,2011,0,1
198338,12,21,6,315,2011,3,3
198342,12,6,3,315,2011,2,0
198348,12,1,5,315,2011,4,4
198352,12,19,4,315,2011,1,2
198353,12,4,1,315,2011,1,2
198355,12,34,6,315,2011,4,5
198356,12,14,3,315,2011,3,2
198358,12,22,3,315,2011,2,3
198359,12,25,2,315,2011,2,3
198360,12,28,4,315,2011,3,4
198362,12,26,2,315,2011,2,3
198364,12,11,1,315,2011,2,2
198365,12,12,1,315,2011,1,0
198366,12,18,1,315,2011,0,2
198367,12,20,2,315,2011,1,1
198368,13,1,7,315,2011,5,6
198381,13,13,2,315,2011,0,0
198383,13,28,3,315,2011,4,3
198384,13,34,6,315,2011,6,2
198388,13,14,3,315,2011,3,2
198389,13,23,4,315,2011,0,0
198390,13,26,4,315,2011,2,1
198392,13,11,2,315,2011,1,1
198393,13,22,2,315,2011,3,4
198394,13,20,3,315,2011,2,0
198395,13,4,2,315,2011,1,5
198396,13,6,2,315,2011,3,3
198397,13,15,1,315,2011,0,0
198398,13,19,1,315,2011,4,0
198400,13,17,3,315,2011,0,5
198402,13,21,3,315,2011,6,3
198403,13,18,1,315,2011,1,2
198404,13,16,1,315,2011,2,1
198405,14,25,2,315,2011,0,0
198408,14,28,7,315,2011,3,2
198411,14,4,4,315,2011,2,3
198413,14,13,1,315,2011,2,0
198421,14,22,4,315,2011,2,4
198426,14,18,1,315,2011,1,1
198427,14,1,3,315,2011,7,2
198428,14,26,3,315,2011,4,4
198429,14,17,5,315,2011,3,1
198430,14,12,2,315,2011,0,1
198434,14,6,5,315,2011,2,8
198435,14,20,3,315,2011,3,1
198436,14,34,3,315,2011,6,3
198437,14,21,1,315,2011,3,6
198438,14,14,1,315,2011,3,2
198445,15,1,4,315,2011,3,4
198446,15,34,1,315,2011,3,2
198447,15,6,2,315,2011,5,2
198451,15,26,2,315,2011,3,4
198452,15,25,1,315,2011,2,7
198453,15,21,5,315,2011,1,4
198459,15,20,1,315,2011,3,0
198460,15,19,1,315,2011,0,1
198461,15,23,3,315,2011,0,1
198464,15,18,1,315,2011,1,3
198465,15,13,2,315,2011,1,2
198466,15,28,2,315,2011,7,5
198467,15,22,4,315,2011,4,6
198469,15,17,5,315,2011,5,5
198471,15,4,2,315,2011,4,2
198472,15,16,1,315,2011,0,2
198474,15,24,1,315,2011,0,0
198475,15,14,1,315,2011,1,3
198476,15,11,1,315,2011,0,0
198483,16,13,1,315,2011,2,2
198489,16,1,2,315,2011,4,5
198491,16,19,1,315,2011,1,1
198494,16,15,1,315,2011,0,1
198496,16,12,2,315,2011,0,1
198497,16,4,2,315,2011,2,4
198498,16,21,3,315,2011,5,0
198499,16,17,3,315,2011,5,5
198503,16,16,1,315,2011,1,0
198504,16,6,5,315,2011,2,7
198505,16,14,3,315,2011,1,2
198506,16,23,3,315,2011,3,0
198508,16,11,1,315,2011,1,4
198509,16,34,3,315,2011,1,2
198510,16,25,1,315,2011,1,1
198511,16,20,1,315,2011,1,2
198512,16,28,3,315,2011,2,5
198513,16,18,2,315,2011,1,0
198514,16,22,1,315,2011,4,2
198521,17,14,3,315,2011,3,3
198523,17,15,1,315,2011,1,3
198524,17,16,2,315,2011,1,2
198533,17,22,6,315,2011,1,6
198536,17,28,4,315,2011,3,4
198538,17,18,3,315,2011,2,2
198539,17,6,4,315,2011,5,5
198540,17,1,10,315,2011,2,8
198542,17,34,5,315,2011,3,3
198543,17,25,3,315,2011,1,2
198544,17,17,3,315,2011,3,13
198545,17,23,3,315,2011,3,3
198546,17,19,2,315,2011,1,2
198547,17,12,1,315,2011,2,0
198548,17,21,4,315,2011,3,7
198549,17,20,2,315,2011,1,9
198550,17,4,1,315,2011,2,7
198551,17,13,1,315,2011,1,1
198552,17,26,2,315,2011,0,2
198554,18,16,1,315,2011,2,1
198555,18,18,2,315,2011,3,5
198556,18,28,4,315,2011,4,9
198558,18,15,1,315,2011,1,0
198560,18,17,5,315,2011,3,5
198562,18,4,3,315,2011,1,8
198573,18,22,1,315,2011,6,1
198577,18,26,2,315,2011,2,3
198578,18,13,2,315,2011,1,3
198579,18,12,2,315,2011,1,2
198580,18,21,3,315,2011,4,5
198582,18,14,2,315,2011,3,2
198583,18,6,3,315,2011,4,7
198584,18,25,2,315,2011,3,1
198585,18,20,4,315,2011,2,2
198586,18,34,1,315,2011,5,0
198588,18,24,1,315,2011,0,0
198600,19,4,3,315,2011,3,5
198602,19,26,2,315,2011,2,2
198603,19,20,2,315,2011,4,1
198604,19,15,1,315,2011,1,0
198610,19,1,3,315,2011,0,4
198611,19,13,1,315,2011,2,3
198613,19,6,1,315,2011,3,3
198614,19,17,2,315,2011,5,3
198615,19,21,4,315,2011,3,3
198616,19,19,4,315,2011,0,1
198617,19,18,1,315,2011,2,0
198618,19,14,1,315,2011,2,1
198619,19,22,2,315,2011,1,1
198620,19,24,1,315,2011,1,0
198621,19,25,3,315,2011,2,1
198623,19,23,1,315,2011,0,1
198624,19,34,1,315,2011,1,2
198625,19,16,1,315,2011,1,2
198631,20,22,3,315,2011,2,2
198635,20,34,2,315,2011,1,1
198637,20,28,2,315,2011,0,1
198640,20,4,2,315,2011,3,4
198644,20,21,1,315,2011,4,4
198646,20,26,3,315,2011,2,1
198647,20,6,2,315,2011,1,7
198649,20,19,2,315,2011,4,0
198652,20,12,1,315,2011,0,0
198654,20,1,1,315,2011,3,7
198657,21,6,2,315,2011,2,1
198661,21,11,2,315,2011,0,1
198664,21,13,1,315,2011,0,2
198668,21,25,1,315,2011,0,1
198670,21,18,2,315,2011,0,0
198676,21,16,1,315,2011,0,0
198677,21,14,1,315,2011,0,2
198678,21,4,1,315,2011,2,0
198680,21,23,1,315,2011,0,1
198682,21,21,1,315,2011,1,1
198683,21,28,1,315,2011,2,3
198691,22,21,2,315,2011,1,0
198694,22,25,1,315,2011,1,0
198695,22,1,2,315,2011,0,1
198700,22,11,1,315,2011,2,1
198704,22,34,1,315,2011,0,2
198706,22,4,2,315,2011,1,1
198707,22,28,1,315,2011,1,1
198709,22,22,1,315,2011,0,2
198710,22,24,1,315,2011,0,0
198711,23,17,2,315,2011,0,0
198719,23,25,1,315,2011,1,3
198722,23,16,1,315,2011,0,0
198723,23,14,2,315,2011,0,0
198724,23,18,1,315,2011,0,0
198726,23,24,1,315,2011,1,0
198732,23,34,2,315,2011,1,0
198734,23,21,1,315,2011,2,2
198736,23,1,1,315,2011,2,4
198744,0,28,4,316,2011,0,0
198750,0,6,2,316,2011,0,0
198751,0,20,1,316,2011,0,0
198756,0,19,1,316,2011,0,0
198759,0,23,2,316,2011,0,0
198760,0,34,2,316,2011,2,2
198761,0,26,1,316,2011,0,1
198762,0,13,1,316,2011,0,0
198763,1,1,1,316,2011,0,1
198780,1,20,1,316,2011,1,1
198782,1,23,1,316,2011,2,0
198783,1,28,1,316,2011,4,1
198784,1,12,1,316,2011,0,1
198787,2,22,1,316,2011,0,2
198790,2,1,1,316,2011,1,0
198805,2,28,1,316,2011,1,0
198814,3,17,1,316,2011,0,1
198815,3,20,1,316,2011,0,0
198816,3,25,1,316,2011,0,0
198819,4,28,1,316,2011,0,0
198823,4,17,1,316,2011,1,1
198828,6,28,1,316,2011,0,0
198832,6,14,1,316,2011,0,0
198840,7,16,2,316,2011,0,0
198844,7,18,1,316,2011,0,1
198848,7,25,1,316,2011,0,0
198850,7,6,1,316,2011,0,0
198856,8,6,1,316,2011,1,2
198861,8,1,4,316,2011,0,2
198864,8,17,3,316,2011,0,3
198865,8,34,2,316,2011,0,2
198867,8,21,1,316,2011,0,0
198874,8,20,1,316,2011,0,1
198875,8,4,1,316,2011,0,0
198876,8,28,1,316,2011,0,1
198877,8,16,2,316,2011,2,0
198878,8,22,2,316,2011,0,0
198879,8,11,1,316,2011,0,0
198887,9,6,1,316,2011,1,3
198893,9,16,2,316,2011,2,1
198896,9,23,1,316,2011,0,3
198899,9,17,3,316,2011,3,4
198900,9,22,3,316,2011,2,3
198901,9,1,3,316,2011,4,1
198902,9,26,1,316,2011,0,1
198904,9,25,1,316,2011,0,0
198905,9,18,3,316,2011,0,1
198906,9,11,2,316,2011,1,0
198908,9,28,1,316,2011,1,5
198909,9,21,3,316,2011,1,4
198911,9,34,1,316,2011,2,1
198912,9,19,2,316,2011,0,0
198916,10,18,3,316,2011,3,2
198918,10,14,1,316,2011,0,3
198922,10,16,3,316,2011,2,2
198926,10,11,2,316,2011,2,1
198929,10,1,3,316,2011,3,5
198932,10,22,4,316,2011,3,3
198933,10,6,5,316,2011,1,2
198934,10,21,5,316,2011,3,4
198936,10,17,5,316,2011,3,1
198938,10,34,6,316,2011,1,4
198940,10,13,2,316,2011,0,1
198943,10,4,3,316,2011,0,3
198944,10,28,1,316,2011,1,4
198945,10,15,2,316,2011,0,0
198946,10,26,1,316,2011,1,3
198947,10,19,1,316,2011,2,2
198949,11,28,2,316,2011,1,4
198950,11,22,5,316,2011,4,2
198958,11,23,4,316,2011,0,1
198963,11,20,2,316,2011,0,1
198965,11,11,3,316,2011,2,0
198966,11,14,2,316,2011,1,1
198968,11,6,7,316,2011,5,2
198969,11,17,5,316,2011,5,5
198970,11,26,3,316,2011,1,2
198971,11,4,4,316,2011,3,2
198972,11,21,2,316,2011,5,3
198975,11,1,2,316,2011,3,9
198978,11,34,1,316,2011,6,6
198979,11,25,2,316,2011,0,5
198981,11,19,1,316,2011,1,3
198982,11,18,1,316,2011,3,1
198983,11,12,1,316,2011,0,1
198984,11,16,3,316,2011,3,0
198985,11,13,1,316,2011,2,2
198990,12,6,6,316,2011,7,4
198995,12,1,7,316,2011,2,5
198998,12,26,7,316,2011,3,4
199000,12,23,1,316,2011,4,3
199002,12,28,7,316,2011,2,3
199004,12,20,3,316,2011,2,5
199005,12,21,5,316,2011,2,8
199008,12,14,3,316,2011,2,6
199009,12,24,1,316,2011,0,0
199010,12,17,3,316,2011,5,4
199012,12,4,4,316,2011,4,3
199013,12,34,5,316,2011,1,0
199014,12,25,4,316,2011,2,3
199015,12,22,6,316,2011,5,3
199016,12,18,5,316,2011,1,1
199018,12,16,6,316,2011,3,0
199021,12,15,2,316,2011,0,2
199022,12,12,1,316,2011,1,2
199023,12,19,2,316,2011,1,1
199025,13,6,10,316,2011,6,5
199026,13,14,2,316,2011,3,5
199027,13,20,7,316,2011,3,4
199033,13,1,6,316,2011,7,4
199037,13,17,8,316,2011,3,3
199040,13,11,3,316,2011,0,2
199043,13,23,4,316,2011,1,4
199049,13,26,4,316,2011,7,0
199050,13,12,2,316,2011,1,2
199052,13,21,6,316,2011,5,3
199053,13,19,4,316,2011,2,0
199054,13,25,4,316,2011,4,1
199055,13,18,2,316,2011,5,1
199056,13,22,3,316,2011,6,2
199057,13,34,4,316,2011,5,8
199058,13,4,3,316,2011,4,3
199059,13,28,4,316,2011,7,6
199060,13,13,1,316,2011,0,3
199062,14,34,7,316,2011,4,2
199067,14,22,5,316,2011,3,8
199072,14,25,3,316,2011,4,0
199075,14,14,4,316,2011,2,5
199076,14,6,8,316,2011,10,6
199078,14,13,6,316,2011,1,1
199080,14,28,5,316,2011,4,9
199082,14,19,3,316,2011,4,4
199086,14,24,2,316,2011,0,1
199088,14,17,4,316,2011,8,4
199089,14,15,1,316,2011,0,0
199091,14,26,3,316,2011,4,1
199092,14,20,3,316,2011,7,1
199093,14,1,4,316,2011,6,10
199094,14,21,7,316,2011,6,8
199095,14,4,2,316,2011,3,6
199096,14,23,4,316,2011,4,2
199097,14,11,2,316,2011,3,2
199101,15,4,9,316,2011,2,3
199112,15,22,2,316,2011,5,2
199113,15,16,3,316,2011,0,4
199114,15,21,6,316,2011,7,4
199120,15,26,6,316,2011,3,1
199121,15,28,8,316,2011,5,8
199122,15,34,4,316,2011,7,5
199124,15,1,8,316,2011,4,5
199125,15,19,1,316,2011,3,2
199126,15,11,2,316,2011,2,7
199127,15,6,5,316,2011,8,5
199128,15,23,2,316,2011,4,2
199129,15,17,5,316,2011,4,9
199130,15,24,2,316,2011,2,1
199131,15,25,2,316,2011,3,4
199132,15,14,2,316,2011,4,1
199133,15,18,3,316,2011,0,3
199134,15,20,1,316,2011,3,1
199136,16,17,8,316,2011,5,9
199144,16,19,6,316,2011,1,1
199148,16,6,4,316,2011,5,3
199151,16,1,4,316,2011,8,5
199155,16,34,8,316,2011,4,6
199156,16,14,3,316,2011,2,6
199158,16,28,5,316,2011,8,3
199160,16,23,6,316,2011,2,3
199162,16,16,3,316,2011,3,1
199163,16,11,1,316,2011,2,2
199164,16,20,2,316,2011,1,5
199165,16,15,2,316,2011,0,1
199166,16,13,4,316,2011,0,2
199167,16,26,2,316,2011,6,0
199168,16,22,3,316,2011,2,6
199169,16,25,2,316,2011,2,0
199170,16,4,1,316,2011,9,1
199174,17,6,5,316,2011,4,5
199186,17,12,1,316,2011,0,2
199189,17,25,2,316,2011,2,3
199190,17,21,6,316,2011,0,4
199193,17,17,6,316,2011,8,6
199194,17,22,4,316,2011,3,3
199195,17,1,3,316,2011,4,8
199196,17,14,3,316,2011,3,3
199197,17,34,5,316,2011,8,6
199198,17,11,1,316,2011,1,5
199199,17,26,1,316,2011,2,2
199200,17,19,2,316,2011,6,1
199202,17,13,1,316,2011,4,2
199203,17,28,4,316,2011,5,6
199204,17,4,3,316,2011,1,2
199205,17,20,1,316,2011,2,4
199206,17,15,1,316,2011,2,0
199207,17,23,2,316,2011,6,0
199216,18,20,4,316,2011,1,3
199225,18,18,2,316,2011,0,2
199226,18,22,1,316,2011,4,6
199227,18,14,1,316,2011,3,2
199228,18,26,1,316,2011,1,2
199229,18,19,1,316,2011,2,1
199231,18,21,4,316,2011,6,4
199232,18,28,5,316,2011,4,2
199234,18,23,1,316,2011,2,2
199235,18,4,1,316,2011,3,1
199236,18,17,1,316,2011,6,5
199238,18,1,5,316,2011,3,2
199239,18,25,1,316,2011,2,2
199240,18,16,1,316,2011,0,2
199241,18,24,1,316,2011,0,0
199242,18,11,1,316,2011,1,2
199243,18,6,1,316,2011,5,1
199244,18,34,1,316,2011,5,0
199249,19,6,2,316,2011,1,3
199253,19,18,4,316,2011,2,0
199255,19,13,5,316,2011,0,4
199257,19,28,3,316,2011,5,3
199260,19,22,3,316,2011,1,3
199261,19,12,1,316,2011,0,0
199263,19,1,5,316,2011,5,1
199264,19,25,1,316,2011,1,2
199265,19,16,4,316,2011,1,2
199266,19,26,2,316,2011,1,4
199267,19,21,5,316,2011,4,3
199270,19,34,3,316,2011,1,4
199273,19,11,1,316,2011,1,1
199275,19,23,3,316,2011,1,1
199276,19,19,1,316,2011,1,0
199277,19,20,3,316,2011,4,2
199280,19,17,2,316,2011,1,6
199281,19,4,1,316,2011,1,3
199288,20,14,5,316,2011,0,2
199289,20,21,3,316,2011,5,1
199290,20,28,3,316,2011,3,3
199291,20,20,1,316,2011,3,3
199293,20,6,5,316,2011,2,2
199294,20,24,2,316,2011,0,0
199297,20,26,1,316,2011,2,3
199298,20,1,3,316,2011,5,5
199299,20,16,1,316,2011,4,0
199300,20,17,4,316,2011,2,1
199303,20,4,1,316,2011,1,1
199307,20,22,1,316,2011,3,2
199310,20,11,1,316,2011,1,0
199313,20,34,4,316,2011,3,4
199314,20,18,1,316,2011,4,0
199316,20,13,1,316,2011,5,0
199321,21,25,2,316,2011,0,1
199325,21,18,1,316,2011,1,1
199326,21,26,3,316,2011,1,0
199327,21,13,2,316,2011,1,0
199330,21,1,1,316,2011,3,4
199332,21,6,2,316,2011,5,4
199335,21,19,1,316,2011,0,0
199339,21,34,3,316,2011,4,1
199344,21,23,1,316,2011,0,1
199345,21,14,1,316,2011,5,2
199346,21,28,2,316,2011,3,3
199347,21,21,2,316,2011,3,0
199348,21,20,1,316,2011,1,0
199350,22,1,3,316,2011,1,2
199355,22,20,1,316,2011,1,0
199364,22,23,2,316,2011,1,2
199371,22,25,1,316,2011,2,2
199372,22,16,1,316,2011,0,0
199373,22,14,1,316,2011,1,0
199374,22,4,2,316,2011,0,1
199375,22,6,2,316,2011,2,1
199376,22,19,1,316,2011,1,0
199377,22,22,1,316,2011,0,1
199381,23,6,3,316,2011,2,3
199389,23,17,3,316,2011,0,1
199392,23,14,2,316,2011,1,1
199396,23,34,1,316,2011,0,0
199397,23,23,2,316,2011,2,1
199398,23,21,2,316,2011,0,1
199399,23,16,1,316,2011,1,0
199401,23,19,1,316,2011,1,0
199411,0,28,2,317,2011,0,1
199413,0,34,1,317,2011,1,0
199417,0,16,1,317,2011,1,0
199422,0,14,2,317,2011,2,1
199424,0,1,1,317,2011,0,1
199426,0,19,1,317,2011,1,0
199428,0,26,1,317,2011,0,0
199431,1,15,2,317,2011,0,0
199433,1,28,4,317,2011,2,1
199434,1,34,3,317,2011,1,0
199437,1,1,2,317,2011,1,1
199441,1,17,3,317,2011,0,0
199443,1,6,2,317,2011,0,3
199444,1,18,1,317,2011,0,1
199446,1,14,1,317,2011,2,1
199447,1,22,1,317,2011,0,1
199449,1,25,1,317,2011,0,2
199456,1,20,2,317,2011,0,1
199466,2,17,1,317,2011,3,1
199468,2,34,1,317,2011,3,1
199471,2,1,2,317,2011,2,2
199472,2,6,1,317,2011,2,1
199477,2,14,2,317,2011,1,1
199478,2,19,2,317,2011,0,0
199479,2,16,1,317,2011,0,1
199483,2,20,1,317,2011,2,1
199485,3,1,2,317,2011,2,0
199487,3,19,1,317,2011,2,0
199491,3,18,1,317,2011,0,1
199497,3,22,1,317,2011,0,0
199499,3,15,1,317,2011,0,0
199513,5,12,1,317,2011,0,0
199515,6,16,1,317,2011,0,0
199516,6,18,1,317,2011,0,0
199526,6,6,1,317,2011,0,0
199531,6,13,1,317,2011,0,0
199535,7,25,1,317,2011,0,0
199543,7,17,1,317,2011,0,0
199544,7,24,1,317,2011,0,0
199545,7,13,1,317,2011,1,0
199546,7,11,1,317,2011,0,0
199550,7,20,1,317,2011,0,1
199552,7,34,1,317,2011,0,0
199553,7,6,1,317,2011,1,0
199556,7,28,1,317,2011,0,0
199559,8,23,2,317,2011,0,0
199560,8,28,2,317,2011,1,0
199563,8,26,1,317,2011,0,0
199567,8,20,2,317,2011,1,1
199569,8,21,4,317,2011,0,3
199570,8,12,1,317,2011,0,0
199574,8,6,1,317,2011,1,1
199575,8,14,2,317,2011,0,1
199577,8,1,1,317,2011,0,1
199579,8,4,1,317,2011,0,4
199582,8,16,1,317,2011,0,0
199583,8,25,1,317,2011,1,1
199585,8,15,1,317,2011,0,0
199586,8,17,1,317,2011,1,4
199587,8,19,1,317,2011,0,0
199598,9,21,2,317,2011,4,2
199599,9,26,2,317,2011,1,1
199604,9,1,2,317,2011,1,2
199610,9,18,2,317,2011,0,1
199611,9,28,4,317,2011,2,4
199612,9,19,1,317,2011,1,3
199613,9,6,1,317,2011,1,1
199614,9,13,1,317,2011,0,0
199615,9,17,1,317,2011,1,4
199618,10,6,2,317,2011,1,5
199629,10,22,2,317,2011,0,2
199634,10,21,8,317,2011,2,3
199636,10,12,2,317,2011,0,1
199638,10,1,5,317,2011,2,4
199639,10,34,4,317,2011,0,6
199640,10,26,1,317,2011,2,2
199641,10,16,1,317,2011,0,0
199642,10,25,1,317,2011,0,3
199643,10,11,3,317,2011,0,1
199644,10,23,2,317,2011,0,2
199646,10,17,2,317,2011,1,5
199647,10,18,2,317,2011,2,1
199648,10,20,2,317,2011,0,1
199649,10,28,2,317,2011,4,6
199650,10,19,2,317,2011,1,0
199652,10,4,3,317,2011,0,4
199653,10,14,2,317,2011,0,3
199660,11,26,2,317,2011,1,2
199665,11,18,1,317,2011,2,2
199668,11,34,2,317,2011,4,2
199669,11,19,2,317,2011,2,3
199671,11,28,4,317,2011,2,4
199672,11,22,5,317,2011,2,5
199673,11,14,4,317,2011,2,3
199677,11,6,8,317,2011,2,3
199679,11,1,5,317,2011,5,2
199681,11,17,4,317,2011,2,6
199683,11,20,3,317,2011,2,3
199684,11,4,4,317,2011,3,4
199685,11,25,3,317,2011,1,3
199686,11,23,1,317,2011,2,5
199687,11,16,4,317,2011,1,5
199688,11,21,4,317,2011,8,5
199689,11,12,1,317,2011,2,4
199690,11,11,1,317,2011,3,1
199691,11,13,1,317,2011,0,1
199695,12,23,3,317,2011,1,2
199696,12,1,5,317,2011,5,4
199700,12,17,6,317,2011,4,3
199704,12,6,3,317,2011,8,11
199707,12,26,5,317,2011,2,4
199709,12,18,4,317,2011,1,2
199711,12,19,7,317,2011,2,1
199712,12,34,4,317,2011,2,4
199714,12,21,7,317,2011,4,6
199715,12,22,3,317,2011,5,4
199716,12,4,2,317,2011,4,2
199719,12,28,3,317,2011,4,5
199721,12,15,2,317,2011,0,1
199722,12,20,5,317,2011,3,4
199724,12,14,4,317,2011,4,5
199726,12,25,2,317,2011,3,5
199727,12,12,1,317,2011,1,3
199728,12,11,2,317,2011,1,0
199739,13,1,6,317,2011,5,9
199746,13,12,3,317,2011,1,3
199747,13,17,3,317,2011,6,2
199749,13,6,5,317,2011,3,3
199750,13,21,4,317,2011,7,7
199751,13,20,5,317,2011,5,4
199752,13,13,3,317,2011,0,4
199753,13,28,4,317,2011,3,5
199755,13,4,5,317,2011,2,1
199756,13,24,1,317,2011,0,0
199758,13,34,4,317,2011,4,2
199759,13,18,3,317,2011,4,0
199760,13,16,4,317,2011,0,1
199761,13,22,2,317,2011,3,3
199762,13,26,4,317,2011,5,3
199763,13,25,2,317,2011,2,3
199764,13,14,4,317,2011,4,3
199765,13,19,1,317,2011,7,2
199773,14,19,2,317,2011,1,1
199778,14,6,4,317,2011,5,5
199781,14,17,5,317,2011,3,10
199785,14,20,4,317,2011,5,4
199786,14,16,2,317,2011,4,3
199787,14,22,5,317,2011,2,3
199788,14,1,7,317,2011,6,4
199789,14,28,8,317,2011,4,4
199791,14,21,4,317,2011,4,6
199792,14,34,7,317,2011,4,6
199794,14,12,1,317,2011,3,1
199796,14,18,3,317,2011,3,3
199797,14,4,6,317,2011,5,2
199798,14,11,2,317,2011,0,2
199799,14,26,5,317,2011,4,4
199800,14,25,1,317,2011,2,2
199801,14,14,3,317,2011,4,4
199802,14,24,1,317,2011,1,2
199803,14,23,1,317,2011,0,3
199804,14,13,1,317,2011,3,5
199809,15,16,4,317,2011,2,1
199813,15,24,1,317,2011,1,1
199814,15,26,4,317,2011,5,7
199817,15,28,4,317,2011,8,6
199818,15,20,4,317,2011,4,2
199821,15,21,2,317,2011,4,5
199823,15,22,2,317,2011,5,1
199825,15,17,5,317,2011,5,6
199827,15,12,2,317,2011,1,3
199829,15,4,5,317,2011,6,5
199831,15,6,7,317,2011,4,3
199832,15,34,5,317,2011,7,4
199834,15,25,4,317,2011,1,1
199836,15,14,2,317,2011,3,3
199838,15,19,1,317,2011,2,3
199839,15,18,1,317,2011,3,1
199840,15,1,2,317,2011,7,3
199841,15,13,2,317,2011,1,2
199842,15,11,2,317,2011,2,3
199843,16,20,1,317,2011,4,4
199853,16,14,5,317,2011,2,3
199856,16,21,7,317,2011,2,12
199860,16,23,1,317,2011,0,3
199861,16,17,3,317,2011,5,4
199862,16,25,3,317,2011,4,1
199864,16,16,3,317,2011,4,2
199865,16,22,5,317,2011,2,5
